time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
3.46;videos/cuts_test/50wtf16.mp4;fallen;(950.16, 595.57);(959.68, 604.84);(958.17, 609.28);(956.69, 613.57);(964.52, 592.08);(966.13, 586.83);(967.78, 581.47);(946.88, 615.08);(962.21, 568.06);(932.62, 597.14);(937.75, 581.24);(861.76, 616.61);(889.25, 504.69);(764.05, 598.18);(809.44, 458.06);(769.5, 558.9);(797.86, 524.2);(767.84, 546.75);(791.35, 543.39);(781.44, 549.5);(801.4, 551.71);(784.46, 550.78);(805.88, 544.77);(706.79, 562.94);(707.97, 509.51);(619.01, 551.51);(597.08, 552.75);(579.57, 545.15);(571.26, 539.47);(576.89, 540.3);(564.0, 524.54);(536.53, 544.39);(520.07, 539.19)
3.5;videos/cuts_test/50wtf16.mp4;fallen;(949.59, 593.25);(958.84, 602.98);(957.22, 607.34);(955.62, 611.91);(964.05, 590.16);(965.75, 585.0);(967.38, 579.63);(945.74, 614.18);(961.89, 566.79);(931.7, 594.99);(937.15, 579.13);(861.12, 615.85);(888.62, 503.35);(763.59, 597.66);(809.45, 458.17);(771.08, 552.07);(797.17, 520.37);(769.16, 539.18);(791.05, 539.46);(783.05, 540.42);(801.86, 546.62);(786.1, 541.98);(806.04, 541.33);(706.4, 563.32);(708.25, 509.52);(617.78, 552.55);(595.82, 553.0);(579.73, 547.35);(571.6, 540.04);(573.5, 535.88);(562.54, 521.02);(536.85, 544.22);(521.29, 538.98)
3.55;videos/cuts_test/50wtf16.mp4;fallen;(949.58, 591.94);(958.68, 601.75);(956.94, 606.05);(955.23, 610.7);(964.07, 588.93);(965.75, 583.86);(967.34, 578.56);(945.43, 613.32);(962.14, 566.12);(931.69, 593.86);(937.33, 577.94);(860.53, 615.17);(889.1, 502.64);(763.32, 596.8);(808.83, 458.17);(772.75, 550.37);(797.81, 518.77);(772.24, 537.62);(791.9, 536.89);(786.06, 541.72);(802.56, 544.5);(788.66, 543.0);(807.11, 538.87);(706.38, 563.21);(709.15, 509.35);(616.9, 553.4);(597.45, 552.84);(579.58, 547.38);(571.76, 539.98);(575.16, 541.39);(562.34, 519.77);(536.85, 543.62);(521.77, 538.72)
3.59;videos/cuts_test/50wtf16.mp4;fallen;(950.56, 592.08);(959.68, 602.0);(957.71, 606.51);(955.77, 610.96);(965.01, 589.15);(966.6, 584.09);(968.15, 578.82);(945.6, 613.17);(963.18, 566.13);(932.1, 593.8);(938.1, 577.77);(860.06, 614.29);(889.69, 502.17);(763.25, 596.23);(808.9, 458.08);(772.37, 550.65);(799.2, 518.58);(771.77, 538.38);(792.44, 535.66);(786.62, 542.21);(802.86, 543.95);(788.66, 546.24);(807.6, 538.22);(706.71, 563.16);(709.35, 509.25);(616.33, 553.84);(596.92, 552.99);(579.38, 546.98);(571.64, 539.26);(575.5, 541.74);(563.78, 529.31);(536.33, 543.04);(520.04, 538.22)
3.63;videos/cuts_test/50wtf16.mp4;fallen;(951.97, 592.04);(961.07, 602.01);(959.01, 606.79);(956.8, 611.22);(966.11, 589.04);(967.76, 583.98);(969.32, 578.73);(946.22, 613.57);(964.36, 566.38);(932.85, 593.71);(939.16, 577.57);(859.9, 613.68);(890.97, 501.87);(763.13, 595.91);(811.16, 457.96);(772.76, 552.75);(802.35, 515.85);(771.77, 540.5);(794.11, 533.72);(785.42, 549.63);(805.86, 541.6);(787.96, 551.09);(810.5, 536.74);(708.22, 563.08);(711.04, 508.94);(615.97, 554.05);(596.68, 553.11);(579.4, 547.28);(571.46, 538.83);(576.61, 542.24);(565.77, 531.3);(536.25, 543.12);(519.17, 538.12)
3.67;videos/cuts_test/50wtf16.mp4;fallen;(953.2, 592.29);(962.31, 602.44);(960.37, 607.44);(958.21, 611.75);(967.07, 589.31);(968.84, 584.3);(970.46, 579.2);(947.16, 614.3);(965.51, 567.17);(933.47, 593.83);(940.18, 577.67);(859.77, 613.34);(891.77, 501.75);(762.82, 595.11);(812.09, 457.84);(776.24, 549.93);(803.69, 515.47);(774.72, 538.81);(794.81, 533.41);(787.36, 544.93);(806.43, 541.46);(789.74, 548.9);(810.99, 536.66);(708.9, 562.96);(711.76, 508.65);(615.77, 554.48);(597.1, 553.19);(579.29, 547.21);(571.3, 538.74);(576.22, 542.73);(566.13, 531.89);(532.33, 542.29);(518.99, 537.81)
3.71;videos/cuts_test/50wtf16.mp4;fallen;(953.51, 592.74);(962.66, 602.73);(960.65, 607.83);(958.49, 612.05);(967.35, 589.51);(969.02, 584.54);(970.63, 579.47);(947.15, 614.83);(965.68, 567.59);(933.62, 594.26);(940.49, 578.24);(859.75, 613.41);(892.18, 501.65);(762.67, 595.01);(813.62, 457.76);(778.52, 546.05);(804.01, 514.96);(776.52, 537.16);(795.32, 533.05);(788.98, 541.72);(806.77, 541.11);(792.47, 543.54);(811.23, 536.45);(708.9, 562.91);(711.68, 508.38);(615.36, 555.75);(596.84, 553.49);(579.21, 547.56);(571.21, 538.74);(575.87, 543.0);(566.26, 531.82);(530.04, 541.74);(518.69, 537.55)
3.75;videos/cuts_test/50wtf16.mp4;fallen;(953.4, 593.2);(962.55, 603.08);(960.49, 608.18);(958.29, 612.31);(967.31, 589.79);(968.91, 584.86);(970.55, 579.82);(946.95, 615.16);(965.75, 568.08);(933.6, 594.66);(940.52, 578.86);(859.81, 613.54);(892.39, 501.66);(762.64, 594.92);(814.21, 457.67);(779.93, 544.15);(804.31, 514.29);(777.97, 536.03);(795.8, 532.54);(791.06, 540.03);(807.51, 540.35);(794.15, 541.16);(811.92, 535.84);(708.67, 562.89);(711.4, 508.22);(614.54, 556.92);(597.08, 553.52);(579.18, 547.32);(571.33, 538.66);(576.53, 542.6);(566.92, 531.89);(530.55, 541.57);(518.83, 537.28)
3.8;videos/cuts_test/50wtf16.mp4;fallen;(953.2, 593.37);(962.34, 603.14);(960.27, 608.23);(958.07, 612.32);(967.17, 589.85);(968.72, 584.93);(970.36, 579.91);(946.8, 615.17);(965.68, 568.24);(933.56, 594.85);(940.49, 579.18);(859.74, 613.6);(892.34, 501.61);(762.55, 594.87);(814.05, 457.61);(780.62, 543.06);(804.77, 514.3);(778.96, 535.11);(796.33, 532.53);(792.28, 538.79);(807.92, 540.36);(795.12, 539.68);(812.27, 535.8);(708.52, 562.84);(711.23, 508.15);(614.25, 557.2);(597.61, 553.49);(579.17, 547.09);(571.34, 538.5);(576.94, 542.16);(567.18, 531.58);(531.01, 541.55);(518.71, 537.31)
3.84;videos/cuts_test/50wtf16.mp4;fallen;(953.27, 593.4);(962.35, 603.16);(960.26, 608.24);(958.03, 612.34);(967.18, 589.83);(968.71, 584.9);(970.36, 579.91);(946.72, 615.12);(965.73, 568.28);(933.62, 594.88);(940.56, 579.24);(859.84, 613.66);(892.2, 501.56);(762.51, 594.7);(813.6, 457.57);(780.21, 543.83);(804.87, 514.37);(778.92, 535.41);(796.38, 532.58);(792.49, 539.09);(807.97, 540.43);(794.86, 540.27);(812.32, 535.82);(708.58, 562.8);(711.14, 508.16);(614.21, 557.27);(597.5, 553.52);(579.21, 546.87);(571.4, 538.35);(577.37, 541.75);(567.77, 531.24);(531.94, 541.59);(518.58, 537.36)
3.88;videos/cuts_test/50wtf16.mp4;fallen;(953.03, 593.25);(962.1, 602.99);(960.02, 608.07);(957.83, 612.18);(966.99, 589.68);(968.51, 584.75);(970.15, 579.76);(946.59, 614.94);(965.6, 568.19);(933.5, 594.76);(940.37, 579.12);(859.92, 613.6);(892.09, 501.54);(762.48, 594.52);(813.12, 457.59);(780.19, 544.37);(804.8, 514.43);(779.53, 535.6);(796.35, 532.54);(792.68, 539.39);(807.93, 540.39);(795.19, 540.72);(812.26, 535.75);(708.68, 562.77);(711.22, 508.17);(614.16, 557.31);(598.31, 553.51);(579.19, 546.69);(571.36, 538.2);(577.47, 541.46);(567.86, 531.02);(532.45, 541.61);(518.37, 537.4)
0.0;videos/cuts_test/50wtf28.mp4;walk;(652.72, 116.13);(654.56, 107.39);(657.08, 107.7);(659.82, 108.19);(645.22, 106.99);(640.64, 107.22);(636.13, 107.64);(659.75, 113.82);(625.14, 114.65);(655.83, 129.37);(644.64, 128.53);(692.24, 185.96);(589.87, 187.16);(702.09, 263.0);(578.19, 264.96);(691.71, 328.43);(583.25, 334.59);(691.02, 352.69);(581.98, 358.69);(682.63, 349.2);(590.58, 355.6);(680.49, 341.46);(593.36, 349.15);(669.6, 333.75);(611.1, 334.57);(668.89, 449.0);(616.08, 444.95);(663.37, 543.26);(625.62, 546.4);(657.12, 553.12);(630.49, 558.07);(667.35, 577.6);(617.78, 581.05)
0.04;videos/cuts_test/50wtf28.mp4;walk;(652.68, 116.32);(654.75, 107.64);(657.41, 107.9);(660.17, 108.31);(645.21, 107.42);(640.63, 107.67);(636.09, 108.05);(660.1, 113.86);(625.15, 115.08);(655.93, 129.44);(644.63, 128.95);(692.76, 186.55);(589.99, 187.16);(702.3, 264.05);(578.18, 264.72);(691.66, 329.81);(583.23, 334.59);(691.02, 353.14);(581.89, 358.69);(682.65, 350.08);(590.56, 355.61);(680.46, 343.55);(593.39, 349.15);(669.41, 333.93);(611.1, 334.36);(668.69, 450.45);(616.08, 445.91);(663.06, 548.44);(625.44, 548.5);(656.9, 559.4);(629.96, 560.32);(667.53, 582.27);(617.95, 581.02)
0.08;videos/cuts_test/50wtf28.mp4;walk;(652.55, 116.44);(654.88, 107.85);(657.7, 108.07);(660.52, 108.44);(645.2, 107.74);(640.62, 108.0);(636.04, 108.35);(660.82, 113.92);(625.17, 115.39);(655.99, 129.55);(644.56, 129.25);(693.28, 187.39);(590.09, 187.16);(702.37, 265.03);(578.09, 264.51);(691.58, 330.53);(583.15, 334.59);(691.01, 353.45);(581.66, 358.69);(682.65, 350.61);(590.46, 355.66);(680.42, 344.61);(593.38, 349.19);(669.19, 334.17);(611.09, 334.2);(668.52, 451.23);(616.07, 446.61);(662.79, 550.12);(625.23, 549.2);(656.67, 561.27);(629.43, 561.0);(667.65, 584.26);(618.09, 581.02)
0.13;videos/cuts_test/50wtf28.mp4;walk;(652.6, 116.65);(655.41, 108.15);(658.36, 108.36);(661.27, 108.67);(645.32, 108.06);(640.75, 108.31);(636.14, 108.64);(661.7, 114.22);(625.47, 115.68);(656.37, 129.81);(644.64, 129.62);(693.84, 188.32);(590.27, 187.16);(702.39, 265.6);(578.03, 264.28);(691.53, 330.73);(582.81, 334.53);(690.98, 353.63);(581.19, 358.67);(682.65, 350.89);(590.16, 355.66);(680.4, 345.01);(593.28, 349.19);(668.71, 334.55);(611.01, 334.19);(668.31, 451.33);(615.98, 446.87);(662.56, 550.49);(624.91, 549.41);(656.41, 561.7);(628.76, 561.14);(667.7, 584.67);(618.06, 580.99)
0.17;videos/cuts_test/50wtf28.mp4;walk;(653.17, 116.7);(656.33, 108.33);(659.3, 108.54);(662.25, 108.83);(645.94, 108.25);(641.39, 108.49);(636.69, 108.82);(662.46, 114.52);(626.09, 115.87);(657.08, 129.88);(645.19, 129.74);(694.08, 188.97);(590.37, 187.19);(702.37, 265.98);(577.82, 264.24);(691.51, 330.72);(582.24, 334.52);(690.95, 353.71);(580.51, 358.67);(682.68, 351.01);(589.37, 355.71);(680.4, 345.13);(592.58, 349.2);(667.58, 334.55);(610.31, 333.68);(667.98, 451.34);(615.83, 446.85);(662.28, 550.28);(624.44, 549.38);(656.17, 561.41);(628.01, 561.1);(667.68, 584.41);(618.11, 580.77)
0.21;videos/cuts_test/50wtf28.mp4;walk;(654.06, 116.94);(657.34, 108.72);(660.29, 108.92);(663.26, 109.16);(646.88, 108.64);(642.31, 108.86);(637.57, 109.17);(663.24, 115.05);(626.84, 116.32);(658.06, 130.17);(646.22, 130.06);(694.17, 189.62);(590.46, 187.17);(702.31, 266.12);(577.42, 264.19);(691.43, 330.74);(581.23, 334.47);(690.8, 353.83);(579.55, 358.56);(682.68, 351.2);(588.05, 355.66);(680.37, 345.31);(591.26, 349.13);(666.28, 334.55);(609.21, 333.44);(667.31, 451.35);(615.54, 447.08);(662.07, 550.07);(624.33, 549.36);(656.13, 561.08);(627.94, 561.03);(667.51, 584.35);(618.24, 580.71)
0.25;videos/cuts_test/50wtf28.mp4;walk;(655.54, 117.54);(658.66, 109.45);(661.47, 109.66);(664.36, 109.86);(648.43, 109.24);(643.93, 109.38);(639.22, 109.63);(663.75, 116.24);(627.94, 116.79);(659.15, 130.81);(647.68, 130.49);(694.2, 190.35);(590.49, 187.17);(702.21, 266.39);(577.06, 264.3);(691.28, 330.76);(580.41, 334.41);(690.49, 353.98);(578.6, 358.4);(682.54, 351.46);(586.96, 355.6);(680.2, 345.58);(590.23, 349.08);(665.51, 334.56);(608.24, 333.27);(666.96, 451.5);(615.28, 447.45);(661.88, 550.36);(624.31, 550.22);(656.12, 561.23);(627.96, 561.38);(666.76, 584.07);(618.24, 581.47)
0.29;videos/cuts_test/50wtf28.mp4;walk;(656.59, 118.65);(659.6, 110.53);(662.33, 110.7);(665.21, 110.89);(649.55, 110.29);(645.08, 110.34);(640.43, 110.53);(664.43, 117.78);(629.09, 117.79);(660.24, 131.98);(648.83, 131.42);(694.33, 191.9);(590.7, 187.15);(701.91, 266.98);(576.73, 264.25);(690.86, 331.18);(579.01, 334.19);(689.87, 354.4);(576.62, 358.16);(682.22, 352.12);(585.07, 355.54);(679.83, 346.38);(588.72, 348.99);(664.33, 334.78);(607.1, 333.25);(666.02, 452.01);(614.62, 448.15);(661.55, 551.2);(624.31, 550.39);(656.04, 561.82);(628.02, 561.54);(666.27, 584.62);(618.22, 582.38)
0.33;videos/cuts_test/50wtf28.mp4;walk;(658.07, 120.85);(660.92, 112.46);(663.58, 112.62);(666.49, 112.9);(651.05, 112.23);(646.64, 112.21);(641.86, 112.22);(665.46, 119.87);(630.31, 119.13);(661.66, 134.32);(650.45, 133.46);(694.36, 194.22);(591.02, 187.15);(701.69, 269.32);(576.34, 264.25);(690.32, 332.3);(578.09, 334.15);(689.05, 355.2);(575.07, 358.01);(681.62, 352.88);(583.5, 355.49);(679.28, 347.13);(587.27, 348.94);(662.77, 335.33);(605.79, 333.32);(665.06, 453.04);(613.26, 449.17);(661.43, 552.25);(624.31, 550.82);(656.04, 562.83);(628.18, 561.88);(666.0, 585.09);(618.44, 583.08)
0.38;videos/cuts_test/50wtf28.mp4;walk;(659.63, 123.14);(662.3, 114.73);(665.08, 114.9);(668.05, 115.2);(652.3, 114.61);(647.83, 114.68);(642.99, 114.71);(667.12, 121.82);(631.52, 121.07);(663.45, 136.71);(652.22, 135.98);(694.54, 197.12);(592.2, 187.15);(701.61, 272.62);(575.56, 263.73);(690.08, 333.92);(575.94, 332.6);(688.54, 356.6);(572.15, 356.75);(681.48, 353.99);(580.97, 354.6);(679.23, 348.03);(584.93, 348.04);(661.28, 336.39);(604.6, 333.63);(664.11, 454.08);(611.97, 450.74);(661.44, 554.04);(624.23, 551.32);(656.04, 564.94);(628.2, 562.72);(665.93, 585.73);(617.82, 583.35)
0.42;videos/cuts_test/50wtf28.mp4;walk;(661.16, 125.62);(663.67, 117.26);(666.55, 117.43);(669.52, 117.65);(653.61, 117.21);(649.09, 117.34);(644.28, 117.43);(668.79, 123.79);(633.02, 123.3);(665.22, 139.03);(653.92, 138.26);(694.92, 200.38);(593.6, 187.1);(701.59, 275.36);(574.57, 262.28);(689.81, 337.51);(572.17, 330.84);(688.06, 359.8);(568.24, 355.14);(681.24, 356.79);(576.7, 353.12);(679.14, 350.09);(580.58, 346.62);(659.64, 337.67);(602.98, 334.38);(663.15, 454.44);(610.66, 452.21);(661.51, 554.39);(624.07, 552.36);(656.57, 565.45);(628.72, 564.3);(665.25, 585.56);(615.54, 584.14)
0.46;videos/cuts_test/50wtf28.mp4;walk;(663.34, 129.52);(665.59, 120.36);(668.3, 120.51);(671.07, 120.62);(656.12, 120.21);(651.86, 120.29);(647.12, 120.36);(670.05, 126.54);(635.14, 126.13);(667.46, 142.42);(656.48, 141.33);(695.0, 203.37);(594.45, 187.1);(701.57, 277.82);(573.7, 261.78);(689.59, 340.63);(569.13, 329.79);(687.69, 362.62);(564.2, 353.88);(681.18, 359.35);(572.39, 352.13);(679.14, 352.27);(576.17, 345.75);(657.26, 338.86);(600.58, 335.19);(661.52, 454.57);(608.65, 453.31);(661.51, 554.25);(622.95, 552.29);(656.87, 565.58);(628.66, 564.25);(665.26, 585.28);(614.83, 583.84)
0.5;videos/cuts_test/50wtf28.mp4;walk;(665.3, 132.71);(667.47, 123.21);(670.12, 123.4);(672.78, 123.54);(658.15, 122.91);(653.88, 122.93);(649.18, 122.97);(671.47, 129.29);(637.0, 128.53);(669.47, 145.62);(658.48, 144.35);(694.98, 206.65);(595.08, 187.13);(701.29, 280.9);(572.89, 260.53);(689.52, 345.8);(565.67, 327.85);(687.68, 367.42);(560.01, 351.96);(681.28, 363.94);(568.41, 350.65);(679.49, 356.75);(572.1, 344.2);(653.86, 340.32);(597.67, 336.33);(658.89, 455.12);(605.91, 454.35);(660.82, 554.1);(622.74, 552.54);(656.9, 565.43);(628.93, 564.69);(663.66, 585.5);(613.62, 584.22)
0.54;videos/cuts_test/50wtf28.mp4;walk;(667.31, 136.45);(669.35, 126.54);(671.92, 126.7);(674.49, 126.87);(660.01, 126.42);(655.58, 126.53);(650.82, 126.68);(672.91, 132.34);(638.53, 131.8);(671.52, 149.19);(660.53, 148.23);(694.84, 210.51);(595.45, 187.47);(700.37, 286.19);(571.33, 260.6);(689.53, 349.87);(562.68, 327.05);(687.73, 372.01);(556.6, 351.01);(681.61, 368.73);(565.41, 350.1);(679.95, 361.41);(569.1, 343.69);(650.75, 341.69);(595.15, 337.49);(657.11, 456.52);(604.54, 455.84);(659.9, 553.98);(622.6, 552.35);(656.87, 565.27);(628.94, 564.38);(662.96, 585.46);(613.53, 583.79)
0.58;videos/cuts_test/50wtf28.mp4;walk;(668.05, 140.77);(670.2, 131.03);(672.85, 131.12);(675.4, 131.24);(660.87, 130.85);(656.36, 130.82);(651.74, 130.84);(673.99, 135.98);(639.84, 134.97);(672.11, 153.4);(661.01, 152.62);(694.25, 214.55);(595.9, 187.86);(699.04, 290.58);(569.64, 260.19);(689.38, 354.02);(558.98, 325.7);(687.71, 375.54);(552.82, 349.39);(681.63, 372.41);(562.05, 348.69);(679.96, 364.9);(565.61, 342.41);(647.08, 342.61);(592.27, 338.28);(654.56, 456.95);(602.48, 456.37);(657.41, 553.22);(622.57, 552.42);(656.09, 565.15);(628.91, 564.59);(661.96, 582.79);(612.86, 583.8)
0.63;videos/cuts_test/50wtf28.mp4;walk;(668.97, 143.73);(671.04, 134.1);(673.73, 134.16);(676.24, 134.27);(661.71, 134.06);(657.13, 134.07);(652.56, 134.11);(674.89, 138.95);(641.0, 138.08);(673.04, 156.19);(661.83, 155.59);(693.94, 218.87);(596.43, 188.39);(696.03, 295.89);(567.8, 259.16);(688.74, 359.33);(556.11, 324.4);(687.64, 380.68);(549.62, 347.55);(681.67, 378.41);(559.41, 347.07);(679.97, 370.83);(562.99, 341.15);(643.41, 344.52);(588.24, 339.84);(651.94, 459.31);(601.45, 457.64);(656.67, 553.25);(622.46, 553.33);(655.33, 565.04);(628.34, 565.79);(661.99, 582.6);(612.7, 584.23)
0.67;videos/cuts_test/50wtf28.mp4;walk;(669.91, 147.3);(671.95, 137.6);(674.63, 137.57);(677.14, 137.59);(662.68, 137.66);(658.14, 137.66);(653.56, 137.7);(675.68, 142.0);(641.94, 141.73);(673.85, 159.58);(662.64, 159.04);(693.68, 222.21);(596.54, 189.33);(694.35, 298.21);(565.69, 258.51);(688.52, 363.3);(552.33, 323.42);(687.86, 385.18);(545.65, 346.42);(682.49, 384.04);(555.66, 346.26);(680.39, 376.46);(559.34, 340.44);(640.35, 344.97);(585.2, 340.06);(648.28, 459.01);(600.53, 457.61);(656.37, 551.56);(622.15, 552.89);(654.64, 563.45);(627.73, 564.97);(662.01, 577.81);(613.17, 581.14)
0.71;videos/cuts_test/50wtf28.mp4;walk;(670.33, 150.43);(672.3, 140.72);(674.97, 140.61);(677.45, 140.57);(663.08, 140.89);(658.57, 140.9);(654.0, 140.91);(675.89, 144.76);(642.59, 144.9);(674.19, 162.67);(662.97, 162.13);(693.15, 225.62);(596.5, 190.74);(692.63, 303.62);(563.57, 258.61);(688.06, 368.47);(548.82, 323.53);(687.95, 389.44);(541.87, 345.85);(682.93, 388.9);(552.17, 346.1);(680.5, 381.67);(556.03, 340.34);(637.19, 346.73);(581.85, 340.97);(643.24, 459.28);(597.98, 458.02);(656.45, 551.56);(620.17, 551.14);(654.43, 563.44);(626.6, 562.74);(662.2, 578.27);(613.22, 580.18)
0.75;videos/cuts_test/50wtf28.mp4;walk;(670.27, 153.6);(672.19, 143.72);(674.85, 143.54);(677.32, 143.45);(662.87, 144.11);(658.37, 144.2);(653.74, 144.19);(675.73, 147.49);(642.6, 148.19);(674.05, 166.01);(662.75, 165.47);(692.51, 229.34);(596.47, 192.82);(691.18, 307.62);(560.75, 259.51);(687.45, 373.74);(545.49, 323.73);(687.63, 395.5);(538.1, 346.19);(682.93, 395.32);(548.42, 346.35);(680.5, 388.55);(552.46, 340.51);(632.82, 349.13);(577.54, 341.82);(640.45, 461.43);(595.29, 459.27);(654.09, 555.69);(616.13, 550.84);(651.34, 567.5);(623.54, 561.66);(658.93, 592.2);(613.22, 580.52)
0.79;videos/cuts_test/50wtf28.mp4;walk;(669.9, 156.91);(671.87, 146.98);(674.53, 146.79);(677.03, 146.65);(662.53, 147.25);(658.02, 147.21);(653.4, 147.09);(675.56, 150.6);(642.23, 151.07);(673.69, 169.3);(662.42, 168.61);(691.37, 232.94);(595.93, 195.35);(689.82, 311.2);(558.22, 260.99);(686.54, 381.38);(542.27, 324.13);(687.15, 402.35);(534.42, 346.51);(682.81, 401.88);(545.08, 346.48);(680.43, 396.2);(549.32, 340.7);(630.02, 351.39);(574.74, 343.51);(636.74, 461.33);(591.25, 460.11);(652.27, 554.57);(615.34, 550.43);(649.99, 566.95);(623.53, 561.31);(659.07, 586.67);(613.25, 580.61)
0.83;videos/cuts_test/50wtf28.mp4;fall;(669.73, 159.76);(671.77, 149.7);(674.43, 149.53);(676.85, 149.4);(662.47, 150.03);(657.99, 149.98);(653.36, 149.83);(675.3, 153.28);(642.04, 153.61);(673.62, 172.21);(662.34, 171.39);(689.48, 235.67);(594.21, 198.82);(687.12, 314.83);(555.62, 263.89);(683.9, 387.16);(539.09, 327.1);(684.52, 406.86);(530.95, 347.51);(680.48, 406.5);(541.31, 348.36);(678.37, 401.43);(545.85, 342.43);(625.77, 355.0);(570.45, 346.59);(628.98, 464.64);(585.31, 464.34);(651.21, 545.86);(615.09, 550.77);(650.01, 554.12);(622.69, 561.09);(655.17, 578.55);(612.41, 580.65)
0.88;videos/cuts_test/50wtf28.mp4;fall;(667.25, 163.9);(669.61, 154.09);(672.13, 153.99);(674.61, 153.93);(660.41, 153.93);(655.93, 153.59);(651.89, 153.27);(674.12, 157.83);(641.13, 156.66);(670.56, 176.33);(659.3, 174.84);(687.59, 238.25);(592.21, 203.47);(684.69, 318.84);(553.39, 267.91);(681.82, 391.25);(536.42, 331.36);(683.43, 410.64);(527.77, 350.82);(679.41, 410.3);(537.42, 351.97);(677.3, 405.37);(542.22, 346.03);(622.27, 359.81);(567.41, 350.15);(625.11, 469.7);(579.21, 469.84);(649.31, 542.58);(614.12, 550.81);(649.68, 546.34);(621.56, 560.89);(654.67, 571.03);(610.5, 580.72)
0.92;videos/cuts_test/50wtf28.mp4;fall;(664.54, 168.23);(666.74, 158.28);(669.07, 158.14);(671.45, 158.05);(657.66, 157.91);(653.25, 157.47);(649.64, 157.09);(671.27, 161.74);(638.75, 160.47);(667.48, 180.42);(656.58, 178.82);(685.68, 241.51);(589.71, 208.65);(682.8, 322.24);(551.85, 273.89);(679.32, 393.22);(534.09, 336.67);(681.57, 413.62);(524.62, 356.52);(677.33, 413.72);(533.45, 357.39);(675.15, 408.5);(538.55, 351.34);(619.22, 364.93);(566.08, 354.81);(617.9, 471.82);(571.39, 474.72);(648.31, 532.96);(612.42, 551.12);(660.79, 532.34);(619.33, 560.9);(652.19, 567.94);(607.25, 581.93)
0.96;videos/cuts_test/50wtf28.mp4;fall;(661.87, 172.17);(664.24, 161.58);(666.48, 161.39);(668.78, 161.3);(654.9, 161.41);(650.71, 161.12);(647.0, 160.93);(668.7, 165.52);(635.83, 164.97);(664.43, 184.56);(653.62, 182.96);(684.54, 244.43);(586.97, 215.49);(681.33, 326.2);(550.39, 282.65);(676.69, 398.74);(531.28, 343.8);(679.32, 418.3);(522.17, 364.04);(675.05, 418.29);(529.83, 364.6);(672.9, 413.2);(534.86, 358.49);(616.61, 371.16);(564.22, 360.58);(611.4, 477.26);(564.62, 481.48);(645.0, 532.07);(606.94, 550.96);(661.52, 527.48);(614.28, 560.33);(650.01, 566.65);(600.79, 581.32)
1.0;videos/cuts_test/50wtf28.mp4;fall;(658.88, 176.69);(661.29, 166.07);(663.6, 165.9);(665.68, 165.68);(651.97, 165.92);(648.01, 165.69);(643.93, 165.59);(665.26, 169.92);(632.98, 169.88);(660.87, 189.17);(649.93, 187.65);(682.68, 248.12);(584.3, 222.92);(680.45, 328.24);(549.18, 290.07);(673.03, 401.07);(528.84, 351.32);(674.5, 423.13);(519.75, 371.46);(670.08, 423.23);(526.86, 371.55);(668.14, 417.06);(531.76, 365.53);(613.99, 376.12);(561.9, 365.75);(603.7, 481.65);(556.36, 486.99);(639.98, 528.47);(603.63, 550.74);(660.88, 523.18);(613.38, 557.16);(646.83, 566.42);(597.75, 581.31)
1.04;videos/cuts_test/50wtf28.mp4;fall;(654.95, 183.67);(657.78, 173.31);(660.27, 173.2);(662.46, 172.97);(648.43, 172.93);(644.42, 172.73);(640.04, 172.85);(662.09, 176.83);(629.95, 176.7);(657.09, 195.93);(645.81, 194.27);(680.92, 253.71);(582.14, 231.74);(679.4, 332.96);(548.18, 299.58);(669.49, 404.84);(526.17, 359.11);(670.06, 427.83);(516.06, 379.14);(664.81, 427.92);(522.41, 379.24);(663.48, 421.28);(527.6, 373.42);(610.49, 383.25);(558.88, 372.04);(597.72, 490.94);(549.18, 490.04);(632.59, 528.26);(601.95, 543.59);(646.91, 525.33);(612.35, 545.72);(640.74, 566.59);(599.86, 577.83)
1.08;videos/cuts_test/50wtf28.mp4;fall;(652.12, 191.4);(654.82, 180.88);(657.41, 180.82);(659.74, 180.69);(645.57, 180.49);(641.33, 180.38);(636.93, 180.59);(659.0, 184.82);(627.06, 184.2);(654.22, 203.62);(642.71, 202.18);(678.71, 258.66);(580.05, 240.59);(678.93, 338.05);(547.82, 308.73);(665.74, 410.0);(523.57, 370.73);(665.9, 433.45);(512.77, 389.06);(660.86, 433.3);(518.63, 389.35);(659.54, 426.2);(523.76, 384.23);(607.62, 389.58);(557.34, 377.85);(589.3, 497.3);(542.84, 492.35);(632.85, 534.83);(595.78, 543.73);(646.36, 528.91);(606.48, 548.61);(639.22, 571.3);(593.82, 578.46)
