time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
2.27;videos/cuts_train/fall05.mp4;walk;(139.5, 58.87);(140.81, 55.06);(141.99, 54.68);(143.25, 54.31);(137.94, 55.69);(137.04, 55.79);(136.14, 55.84);(146.61, 54.45);(136.4, 56.24);(141.98, 61.42);(138.66, 62.28);(160.35, 71.52);(132.65, 74.14);(169.31, 91.57);(131.38, 92.64);(164.87, 109.77);(129.59, 106.48);(164.23, 115.22);(129.3, 112.15);(161.79, 113.98);(130.32, 110.21);(161.47, 112.27);(131.2, 107.6);(155.55, 114.19);(140.48, 114.55);(154.1, 145.62);(136.43, 145.1);(153.58, 169.91);(139.53, 171.07);(153.35, 173.23);(141.84, 174.19);(150.74, 179.65);(131.56, 180.36)
2.3;videos/cuts_train/fall05.mp4;walk;(138.99, 58.06);(140.38, 54.27);(141.6, 53.93);(142.89, 53.62);(137.45, 54.84);(136.54, 54.92);(135.64, 54.97);(146.2, 53.92);(135.91, 55.48);(141.53, 60.69);(138.08, 61.54);(160.16, 71.29);(131.67, 74.11);(169.29, 91.26);(130.44, 92.64);(164.99, 109.35);(128.85, 106.26);(164.11, 114.69);(128.41, 112.06);(161.64, 113.45);(129.65, 109.95);(161.43, 111.74);(130.62, 107.22);(155.35, 114.36);(140.04, 114.58);(153.95, 145.98);(135.41, 145.41);(153.59, 169.91);(137.18, 172.98);(153.42, 173.13);(138.92, 176.55);(150.67, 179.7);(129.42, 182.15)
2.33;videos/cuts_train/fall05.mp4;walk;(138.73, 56.98);(140.19, 53.25);(141.45, 52.98);(142.74, 52.72);(137.18, 53.72);(136.21, 53.8);(135.31, 53.88);(145.94, 53.37);(135.44, 54.62);(141.3, 59.71);(137.77, 60.5);(159.8, 71.02);(130.7, 74.06);(169.14, 90.79);(129.05, 92.59);(164.91, 108.87);(128.19, 106.21);(163.86, 114.21);(127.86, 112.01);(161.52, 112.92);(129.03, 109.79);(161.37, 111.17);(129.93, 107.11);(155.09, 114.34);(139.65, 114.56);(153.74, 146.19);(135.14, 145.48);(153.62, 169.93);(135.78, 174.16);(153.58, 173.1);(137.16, 177.97);(150.64, 179.82);(127.89, 183.35)
2.37;videos/cuts_train/fall05.mp4;walk;(138.81, 56.36);(140.26, 52.56);(141.56, 52.32);(142.86, 52.15);(137.1, 53.01);(136.04, 53.09);(135.05, 53.2);(145.73, 53.06);(134.68, 54.17);(141.41, 59.23);(137.73, 59.89);(159.37, 71.01);(129.46, 74.05);(168.78, 90.43);(127.28, 92.6);(165.08, 108.25);(127.28, 106.23);(164.24, 113.68);(127.11, 112.01);(161.91, 112.45);(128.35, 109.79);(161.63, 110.65);(129.16, 107.13);(154.83, 114.32);(139.06, 114.56);(153.66, 146.41);(134.9, 145.76);(153.59, 169.95);(134.67, 174.77);(153.61, 173.09);(135.96, 178.83);(150.74, 179.93);(127.56, 184.71)
2.4;videos/cuts_train/fall05.mp4;walk;(138.51, 56.17);(140.01, 52.35);(141.37, 52.15);(142.72, 52.01);(136.67, 52.74);(135.54, 52.81);(134.45, 52.91);(145.44, 52.92);(133.87, 53.91);(141.15, 59.15);(137.29, 59.76);(158.68, 70.86);(128.16, 74.0);(168.13, 89.98);(126.05, 92.6);(165.55, 107.69);(126.48, 106.06);(164.95, 113.31);(126.32, 111.7);(162.6, 112.1);(127.72, 109.35);(162.25, 110.27);(128.46, 106.94);(154.42, 114.31);(138.55, 114.56);(153.39, 146.61);(134.74, 146.15);(153.37, 169.92);(134.06, 176.25);(153.45, 172.69);(135.33, 180.13);(150.82, 180.06);(128.22, 185.99)
2.43;videos/cuts_train/fall05.mp4;walk;(138.29, 55.91);(139.74, 52.11);(141.13, 51.91);(142.49, 51.75);(136.33, 52.49);(135.23, 52.56);(134.1, 52.67);(145.01, 52.62);(133.27, 53.71);(140.96, 58.95);(136.97, 59.51);(158.2, 70.69);(127.04, 73.93);(167.63, 89.38);(124.55, 92.6);(166.17, 107.64);(125.95, 105.8);(166.32, 113.35);(125.9, 111.57);(164.17, 112.32);(127.64, 109.02);(163.45, 110.45);(128.33, 106.71);(154.11, 114.3);(138.09, 114.57);(153.19, 146.94);(134.56, 146.52);(152.92, 169.81);(133.7, 176.55);(152.93, 172.27);(134.95, 179.92);(150.88, 180.16);(129.35, 186.6)
2.47;videos/cuts_train/fall05.mp4;walk;(137.94, 55.86);(139.41, 52.19);(140.85, 51.98);(142.21, 51.81);(135.97, 52.55);(134.86, 52.6);(133.75, 52.69);(144.54, 52.56);(132.75, 53.65);(140.57, 58.89);(136.5, 59.37);(157.45, 70.59);(125.76, 73.71);(167.02, 89.01);(122.35, 92.6);(167.31, 107.75);(124.64, 106.2);(168.04, 113.55);(124.87, 111.88);(166.38, 112.88);(126.87, 109.37);(165.63, 110.87);(127.43, 107.13);(153.62, 114.1);(137.6, 114.56);(152.75, 147.15);(134.28, 146.98);(152.56, 169.83);(133.37, 178.01);(152.32, 172.28);(134.72, 181.47);(150.91, 180.45);(130.05, 187.52)
2.5;videos/cuts_train/fall05.mp4;walk;(137.64, 55.46);(139.09, 51.86);(140.5, 51.7);(141.79, 51.58);(135.54, 52.13);(134.4, 52.21);(133.28, 52.32);(143.84, 52.42);(131.96, 53.56);(140.29, 58.57);(136.02, 59.03);(156.2, 70.49);(124.64, 73.6);(166.25, 88.83);(120.83, 92.61);(167.95, 107.84);(124.04, 105.87);(169.55, 113.71);(124.26, 111.72);(168.32, 113.4);(126.65, 109.34);(167.37, 111.41);(127.2, 107.11);(152.82, 114.06);(136.84, 114.57);(152.27, 147.42);(134.13, 147.56);(152.34, 169.82);(133.46, 178.47);(151.64, 172.26);(134.76, 181.98);(151.06, 180.62);(131.29, 187.81)
2.53;videos/cuts_train/fall05.mp4;walk;(137.33, 55.7);(138.86, 52.06);(140.2, 51.87);(141.45, 51.73);(135.21, 52.42);(134.06, 52.52);(132.92, 52.63);(143.21, 52.55);(131.49, 53.71);(139.85, 58.76);(135.53, 59.24);(155.26, 70.43);(123.7, 73.58);(165.78, 88.73);(119.18, 92.8);(168.71, 107.92);(123.85, 105.97);(170.55, 113.8);(124.16, 111.87);(169.05, 113.63);(126.82, 109.52);(168.03, 111.6);(127.33, 107.37);(152.19, 114.15);(136.13, 114.86);(152.08, 147.46);(134.32, 147.92);(152.14, 169.5);(133.61, 178.92);(151.28, 171.81);(134.49, 182.25);(151.26, 180.63);(132.42, 188.54)
2.57;videos/cuts_train/fall05.mp4;walk;(137.07, 55.89);(138.55, 52.25);(139.84, 52.05);(141.04, 51.89);(134.85, 52.62);(133.72, 52.7);(132.6, 52.79);(142.54, 52.63);(131.12, 53.83);(139.53, 58.89);(135.14, 59.41);(154.34, 70.43);(122.92, 73.58);(165.07, 88.38);(118.17, 93.58);(169.38, 107.95);(123.88, 106.78);(171.42, 113.97);(124.26, 112.92);(169.74, 113.89);(126.94, 110.62);(168.75, 111.85);(127.41, 108.41);(151.82, 114.35);(135.72, 115.23);(151.55, 147.82);(134.46, 148.54);(152.06, 169.47);(133.45, 178.9);(151.21, 171.71);(133.83, 182.1);(151.43, 180.71);(134.32, 188.84)
2.6;videos/cuts_train/fall05.mp4;walk;(137.01, 55.96);(138.51, 52.27);(139.78, 52.08);(140.92, 51.95);(134.76, 52.71);(133.55, 52.8);(132.47, 52.89);(142.3, 52.64);(130.95, 53.84);(139.45, 58.92);(134.93, 59.56);(154.13, 70.68);(122.42, 73.64);(164.41, 88.5);(117.25, 94.22);(169.57, 107.96);(123.8, 107.55);(171.69, 114.43);(124.22, 113.66);(170.08, 114.28);(126.86, 111.53);(169.11, 112.25);(127.24, 109.22);(151.3, 114.51);(135.25, 115.49);(150.8, 147.95);(134.59, 148.9);(151.82, 169.46);(133.36, 179.0);(151.1, 171.59);(133.53, 182.26);(151.4, 180.74);(135.07, 189.07)
2.63;videos/cuts_train/fall05.mp4;walk;(137.14, 57.05);(138.64, 53.12);(139.9, 52.89);(141.0, 52.7);(134.91, 53.55);(133.63, 53.58);(132.49, 53.6);(142.36, 53.04);(130.81, 54.48);(139.59, 60.08);(134.98, 60.91);(154.15, 71.3);(122.06, 73.8);(163.47, 89.32);(115.93, 95.11);(169.5, 107.99);(123.8, 108.07);(171.58, 114.7);(124.39, 114.18);(170.15, 114.53);(126.99, 112.37);(169.27, 112.55);(127.32, 110.02);(150.72, 114.93);(134.82, 116.09);(150.65, 148.37);(134.73, 149.28);(151.13, 169.48);(133.85, 179.62);(150.13, 171.6);(134.01, 182.83);(151.51, 180.72);(135.69, 189.77)
2.67;videos/cuts_train/fall05.mp4;walk;(137.2, 57.67);(138.71, 53.63);(139.94, 53.38);(140.98, 53.19);(134.95, 54.03);(133.62, 54.03);(132.42, 54.03);(142.37, 53.41);(130.68, 54.93);(139.65, 60.65);(134.92, 61.52);(154.18, 71.63);(121.68, 74.07);(163.06, 90.25);(115.04, 96.36);(169.44, 108.04);(124.13, 109.1);(171.35, 114.92);(124.67, 115.68);(169.95, 114.78);(127.57, 114.24);(169.08, 112.86);(127.58, 111.7);(150.56, 115.66);(134.58, 116.86);(150.39, 148.96);(134.78, 149.86);(150.55, 169.83);(134.26, 179.93);(149.02, 172.19);(134.57, 183.4);(152.17, 180.57);(135.85, 189.99)
2.7;videos/cuts_train/fall05.mp4;walk;(137.24, 58.6);(138.73, 54.61);(139.99, 54.36);(141.05, 54.15);(135.04, 55.05);(133.74, 55.05);(132.52, 55.05);(142.44, 54.54);(130.83, 56.16);(139.72, 61.65);(135.04, 62.46);(154.02, 72.2);(121.58, 74.96);(162.15, 91.92);(114.97, 97.59);(168.51, 108.84);(125.02, 109.89);(170.77, 115.67);(126.58, 116.16);(169.85, 115.61);(129.74, 114.7);(168.74, 113.84);(129.46, 112.3);(150.0, 116.46);(134.05, 117.57);(149.74, 149.52);(135.37, 150.38);(149.54, 169.98);(134.46, 180.4);(147.55, 172.29);(134.55, 184.06);(152.36, 180.31);(136.75, 190.33)
2.73;videos/cuts_train/fall05.mp4;walk;(138.03, 61.15);(139.45, 57.11);(140.56, 56.8);(141.59, 56.49);(135.72, 57.43);(134.26, 57.33);(132.91, 57.21);(142.53, 56.25);(131.01, 57.73);(140.22, 64.18);(135.59, 64.91);(154.15, 72.6);(121.68, 75.77);(161.48, 93.55);(115.44, 98.4);(167.67, 110.37);(127.21, 111.15);(169.82, 116.89);(128.99, 117.46);(169.31, 116.95);(132.33, 116.32);(168.15, 115.27);(132.11, 114.03);(150.18, 116.79);(134.12, 117.79);(149.62, 149.94);(135.9, 150.54);(148.69, 169.97);(134.36, 180.56);(146.21, 172.29);(133.95, 184.31);(152.46, 179.81);(137.05, 190.41)
2.77;videos/cuts_train/fall05.mp4;walk;(139.03, 61.86);(140.49, 57.93);(141.59, 57.69);(142.63, 57.44);(136.86, 58.04);(135.34, 57.87);(134.05, 57.69);(143.25, 57.23);(131.28, 58.1);(140.85, 64.94);(136.5, 65.33);(154.12, 73.85);(121.96, 76.85);(160.47, 95.97);(115.93, 99.81);(165.82, 112.14);(130.33, 112.71);(167.88, 118.36);(132.76, 119.0);(167.39, 118.53);(136.05, 117.86);(166.07, 116.78);(135.56, 115.74);(149.19, 117.4);(133.53, 118.01);(149.12, 150.04);(136.81, 150.65);(146.98, 169.97);(134.24, 180.71);(144.04, 172.57);(133.33, 184.75);(152.56, 179.43);(137.6, 190.48)
2.8;videos/cuts_train/fall05.mp4;fall;(140.6, 63.84);(142.06, 59.82);(143.15, 59.62);(144.21, 59.41);(138.53, 59.85);(137.13, 59.69);(135.78, 59.57);(144.55, 59.32);(132.68, 59.72);(142.1, 66.88);(138.18, 67.04);(154.2, 74.87);(122.12, 77.83);(160.1, 97.06);(116.39, 101.28);(165.21, 114.17);(132.91, 114.84);(167.15, 119.95);(136.39, 121.5);(166.62, 120.31);(139.55, 120.33);(165.35, 118.51);(138.61, 118.29);(148.49, 117.76);(133.15, 118.31);(148.88, 150.0);(137.06, 150.49);(146.12, 169.95);(134.2, 180.47);(142.75, 172.72);(133.24, 184.47);(152.43, 179.29);(138.01, 190.42)
2.83;videos/cuts_train/fall05.mp4;fall;(143.6, 65.17);(144.95, 61.18);(145.99, 60.98);(146.92, 60.8);(141.42, 61.29);(139.96, 61.14);(138.46, 60.99);(146.58, 60.87);(134.98, 60.95);(144.75, 67.97);(141.03, 68.11);(154.23, 76.4);(123.81, 79.08);(159.61, 98.24);(116.68, 102.8);(164.55, 115.55);(134.91, 117.19);(166.65, 121.12);(139.31, 124.04);(166.11, 121.65);(142.31, 122.14);(164.8, 119.81);(141.38, 120.15);(147.13, 118.9);(132.72, 119.47);(147.63, 150.18);(137.14, 150.77);(145.34, 170.07);(134.0, 180.34);(141.67, 173.0);(132.74, 184.53);(152.17, 179.25);(138.44, 190.5)
2.87;videos/cuts_train/fall05.mp4;fall;(144.91, 67.97);(146.32, 64.12);(147.38, 63.99);(148.29, 63.87);(142.87, 64.13);(141.48, 63.93);(139.99, 63.7);(148.22, 63.92);(136.9, 63.27);(146.11, 70.59);(142.46, 70.51);(154.78, 78.44);(125.91, 80.87);(159.77, 100.86);(117.13, 104.89);(164.6, 118.45);(137.23, 119.49);(166.31, 123.77);(141.09, 125.88);(165.71, 124.29);(143.98, 123.71);(164.49, 122.38);(143.46, 121.61);(146.43, 121.69);(132.43, 122.28);(146.42, 150.72);(137.45, 152.39);(144.47, 171.46);(133.77, 180.23);(140.73, 174.8);(132.28, 184.64);(152.17, 179.35);(138.89, 190.48)
2.9;videos/cuts_train/fall05.mp4;fall;(146.92, 71.75);(148.43, 67.93);(149.4, 67.81);(150.26, 67.7);(144.96, 67.93);(143.58, 67.74);(142.14, 67.51);(150.07, 67.48);(139.16, 66.74);(148.11, 74.34);(144.38, 74.14);(155.54, 81.13);(127.59, 84.2);(159.9, 103.43);(118.85, 108.08);(164.44, 121.37);(139.48, 122.45);(165.87, 126.68);(143.19, 128.23);(165.29, 127.12);(145.77, 126.08);(164.09, 125.26);(145.47, 123.94);(146.25, 123.39);(132.47, 124.5);(145.72, 151.27);(138.05, 153.7);(143.6, 172.24);(133.64, 180.15);(140.72, 175.08);(131.88, 184.45);(152.17, 179.42);(138.73, 190.49)
2.93;videos/cuts_train/fall05.mp4;fall;(148.8, 75.77);(150.39, 71.65);(151.33, 71.52);(152.18, 71.41);(146.66, 71.63);(145.25, 71.4);(143.86, 71.13);(151.74, 71.05);(140.94, 70.22);(149.95, 78.43);(145.95, 78.41);(155.63, 83.56);(128.76, 88.3);(159.39, 105.0);(121.03, 112.09);(163.98, 123.76);(141.74, 125.46);(165.47, 128.96);(145.4, 130.88);(164.88, 129.42);(147.67, 128.81);(163.67, 127.72);(147.1, 126.77);(145.33, 123.8);(132.08, 125.43);(144.69, 151.34);(138.27, 154.01);(142.46, 173.19);(133.42, 180.28);(139.55, 176.07);(131.59, 184.42);(152.16, 179.39);(138.65, 190.61)
2.97;videos/cuts_train/fall05.mp4;fall;(152.56, 78.6);(153.81, 74.79);(154.48, 74.64);(155.06, 74.51);(150.59, 74.79);(149.01, 74.61);(147.51, 74.39);(153.91, 74.15);(144.23, 73.9);(152.88, 81.25);(149.15, 81.23);(156.38, 86.34);(130.85, 91.15);(159.42, 107.49);(123.9, 116.05);(163.64, 127.24);(144.81, 129.2);(165.22, 132.19);(148.63, 133.93);(164.62, 132.97);(151.58, 132.52);(163.49, 131.31);(150.31, 130.55);(144.81, 124.29);(131.76, 125.84);(144.7, 151.23);(139.1, 154.41);(141.59, 173.77);(133.35, 180.3);(138.71, 176.68);(131.39, 184.36);(151.81, 179.43);(138.59, 190.6)
3.0;videos/cuts_train/fall05.mp4;fall;(155.96, 83.01);(157.13, 79.42);(157.65, 79.23);(158.06, 79.06);(154.52, 79.3);(153.13, 79.0);(151.68, 78.66);(156.17, 78.43);(147.63, 77.97);(155.7, 85.58);(152.68, 85.3);(156.82, 89.48);(133.12, 94.44);(159.3, 110.76);(124.5, 120.15);(163.27, 131.08);(146.93, 133.8);(164.99, 136.53);(152.63, 139.1);(164.39, 137.21);(155.23, 137.82);(163.16, 135.25);(153.66, 135.62);(144.24, 124.73);(131.39, 126.87);(144.75, 149.36);(140.04, 153.99);(141.76, 173.4);(133.36, 180.16);(138.99, 176.31);(130.96, 184.31);(151.81, 179.24);(138.5, 190.25)
3.03;videos/cuts_train/fall05.mp4;fall;(158.03, 88.21);(159.4, 84.59);(159.84, 84.45);(160.22, 84.3);(157.22, 84.36);(156.06, 84.02);(154.75, 83.67);(157.95, 83.64);(150.59, 82.97);(157.35, 90.8);(154.87, 90.49);(155.97, 94.11);(135.42, 98.96);(157.85, 113.6);(126.29, 125.36);(162.22, 133.79);(149.56, 139.04);(164.14, 140.11);(154.77, 144.18);(163.45, 140.96);(157.34, 142.74);(162.3, 138.54);(155.86, 140.68);(143.87, 125.88);(131.35, 129.34);(145.52, 150.24);(139.98, 156.07);(141.94, 172.79);(133.03, 180.19);(139.32, 176.11);(130.21, 184.38);(151.73, 179.1);(138.44, 190.45)
3.07;videos/cuts_train/fall05.mp4;fall;(161.79, 93.65);(162.82, 89.9);(163.05, 89.72);(163.24, 89.53);(161.22, 89.77);(160.29, 89.46);(159.26, 89.12);(159.96, 88.8);(154.66, 88.32);(160.55, 95.89);(158.54, 95.64);(156.48, 99.55);(136.3, 101.74);(157.93, 120.92);(129.72, 129.12);(162.56, 140.45);(149.29, 143.31);(164.23, 147.41);(155.23, 149.23);(163.64, 147.81);(157.7, 147.75);(162.55, 144.78);(156.15, 145.57);(144.14, 129.53);(131.4, 133.0);(156.35, 152.21);(141.07, 157.57);(142.28, 171.12);(133.07, 180.5);(139.46, 173.53);(130.19, 184.35);(151.84, 179.11);(138.46, 190.6)
3.1;videos/cuts_train/fall05.mp4;fall;(163.88, 100.37);(164.88, 96.8);(165.03, 96.52);(165.16, 96.22);(163.68, 96.84);(162.93, 96.58);(162.05, 96.25);(161.04, 94.76);(157.11, 94.7);(162.3, 102.35);(160.71, 102.2);(156.58, 104.06);(137.52, 109.48);(159.3, 126.84);(136.4, 137.68);(163.71, 146.87);(157.69, 152.87);(166.33, 153.59);(162.01, 158.34);(165.51, 153.68);(163.74, 157.05);(163.89, 150.7);(162.28, 155.02);(144.31, 134.44);(131.42, 138.04);(162.66, 154.82);(144.67, 159.5);(142.57, 170.99);(133.08, 180.54);(139.85, 172.92);(130.24, 184.19);(151.35, 179.18);(138.44, 190.66)
3.13;videos/cuts_train/fall05.mp4;fall;(165.4, 107.78);(166.75, 104.27);(167.06, 104.01);(167.34, 103.73);(165.21, 104.25);(164.36, 103.99);(163.41, 103.69);(164.09, 102.05);(158.24, 101.96);(164.09, 109.49);(161.91, 109.51);(159.6, 108.8);(139.09, 116.0);(163.0, 132.12);(140.42, 144.49);(166.15, 153.84);(161.13, 159.78);(169.41, 160.38);(165.58, 165.34);(168.55, 160.62);(167.53, 163.94);(166.78, 158.28);(166.11, 161.79);(147.15, 138.15);(133.69, 143.7);(161.4, 159.23);(146.97, 163.65);(142.1, 171.49);(133.13, 180.8);(138.9, 173.08);(130.37, 183.68);(149.86, 179.99);(138.41, 191.28)
3.17;videos/cuts_train/fall05.mp4;fall;(168.41, 114.08);(169.78, 111.04);(169.96, 110.82);(170.12, 110.57);(168.55, 111.0);(167.81, 110.75);(166.97, 110.43);(166.35, 108.64);(161.59, 108.22);(166.59, 115.99);(164.73, 115.83);(160.85, 115.62);(142.95, 121.91);(163.84, 138.78);(144.74, 148.74);(167.75, 160.93);(164.24, 165.78);(173.01, 165.94);(166.46, 171.93);(171.97, 166.17);(169.43, 170.57);(168.69, 165.07);(168.55, 168.25);(150.33, 144.72);(136.22, 150.98);(169.12, 164.13);(147.15, 169.23);(144.43, 170.87);(133.14, 181.09);(139.44, 169.5);(130.33, 182.9);(145.69, 179.98);(138.26, 191.37)
3.2;videos/cuts_train/fall05.mp4;fall;(171.83, 120.28);(173.06, 117.1);(173.15, 116.77);(173.2, 116.42);(172.06, 117.28);(171.44, 117.1);(170.75, 116.89);(169.03, 114.21);(165.69, 114.73);(169.58, 121.59);(168.15, 121.7);(164.91, 118.63);(144.38, 126.25);(168.05, 144.5);(144.74, 155.04);(172.16, 167.65);(163.36, 173.31);(175.64, 173.59);(165.54, 178.45);(174.35, 174.9);(169.57, 177.93);(172.96, 172.51);(168.79, 176.05);(151.9, 147.83);(138.42, 152.51);(166.31, 166.4);(147.51, 167.03);(144.39, 170.46);(133.15, 180.57);(139.65, 168.71);(130.39, 180.35);(143.56, 178.63);(137.8, 190.8)
3.23;videos/cuts_train/fall05.mp4;fall;(172.02, 127.95);(174.03, 125.18);(174.26, 124.87);(174.48, 124.51);(173.04, 125.2);(172.55, 124.92);(172.0, 124.58);(171.85, 121.53);(167.47, 121.29);(169.85, 128.94);(168.44, 128.83);(167.63, 122.16);(143.64, 126.13);(168.91, 149.2);(147.12, 158.6);(174.16, 175.19);(168.15, 183.5);(177.86, 180.47);(172.19, 187.96);(177.32, 182.06);(178.15, 184.45);(175.73, 180.1);(173.44, 184.13);(150.56, 148.62);(137.1, 153.27);(162.73, 166.9);(146.5, 168.98);(143.43, 170.09);(133.16, 178.58);(139.8, 167.64);(128.86, 177.46);(143.65, 177.29);(137.16, 190.4)
3.27;videos/cuts_train/fall05.mp4;fall;(178.36, 133.63);(179.05, 130.74);(179.09, 130.39);(179.11, 130.0);(178.01, 130.94);(177.34, 130.75);(176.61, 130.54);(175.02, 126.96);(171.15, 128.02);(175.84, 134.6);(174.61, 134.72);(168.05, 125.41);(151.87, 136.94);(170.4, 154.28);(153.42, 168.99);(177.05, 181.28);(171.44, 197.72);(181.86, 186.8);(175.04, 203.21);(181.93, 187.68);(178.79, 200.99);(179.8, 186.35);(176.4, 198.53);(150.35, 153.99);(139.31, 159.62);(156.73, 166.39);(144.46, 170.63);(141.46, 171.33);(133.37, 178.56);(138.59, 169.16);(129.12, 178.21);(143.84, 180.37);(137.2, 189.54)
3.3;videos/cuts_train/fall05.mp4;fall;(182.19, 140.77);(182.98, 137.66);(182.99, 137.18);(183.0, 136.64);(181.99, 138.22);(181.3, 138.15);(180.55, 138.08);(178.7, 133.44);(174.85, 135.91);(179.59, 141.51);(178.34, 141.99);(168.2, 129.73);(154.08, 143.01);(171.81, 158.59);(154.41, 175.8);(179.36, 189.03);(172.9, 210.23);(183.85, 193.85);(175.52, 215.9);(184.53, 195.4);(179.69, 213.88);(182.46, 193.97);(178.59, 210.91);(150.06, 156.41);(139.01, 162.44);(153.62, 168.42);(144.32, 174.31);(139.65, 174.99);(133.37, 178.66);(135.84, 174.45);(129.27, 178.69);(142.5, 184.02);(136.94, 189.57)
3.33;videos/cuts_train/fall05.mp4;fall;(186.62, 148.32);(187.44, 144.99);(187.44, 144.32);(187.34, 143.64);(186.66, 145.79);(186.03, 145.77);(185.31, 145.74);(183.03, 140.42);(179.88, 143.3);(184.32, 148.84);(183.26, 149.61);(174.37, 138.45);(158.61, 150.99);(174.57, 166.9);(156.81, 185.1);(180.41, 198.21);(172.73, 214.57);(186.93, 203.03);(175.8, 219.46);(186.6, 205.09);(180.6, 217.61);(183.86, 204.67);(179.27, 215.3);(152.65, 162.52);(142.49, 168.05);(157.01, 175.91);(147.48, 180.0);(145.67, 182.73);(136.75, 183.14);(142.67, 181.75);(134.05, 182.0);(145.74, 191.07);(138.04, 191.86)
3.37;videos/cuts_train/fall05.mp4;fall;(186.59, 158.74);(188.63, 155.85);(188.7, 155.26);(188.71, 154.62);(187.7, 156.25);(187.07, 156.01);(186.34, 155.74);(183.96, 149.64);(180.13, 151.67);(183.37, 159.25);(181.88, 159.55);(176.55, 145.74);(155.2, 155.41);(174.77, 173.13);(151.86, 193.31);(180.09, 205.78);(172.59, 216.2);(183.71, 206.64);(177.0, 220.2);(183.66, 207.85);(180.1, 218.5);(181.48, 210.57);(178.68, 216.42);(151.8, 171.08);(141.4, 175.46);(153.9, 182.97);(140.12, 187.66);(145.36, 186.43);(136.22, 187.54);(142.34, 185.19);(133.73, 185.19);(147.45, 194.68);(142.31, 197.5)
3.4;videos/cuts_train/fall05.mp4;fall;(186.32, 167.58);(189.28, 164.46);(189.51, 163.91);(189.71, 163.29);(187.98, 164.89);(187.48, 164.63);(186.92, 164.33);(187.04, 158.7);(182.15, 159.92);(183.59, 167.16);(182.56, 167.34);(182.08, 153.11);(158.03, 163.29);(176.58, 177.9);(150.36, 190.35);(180.03, 207.07);(171.91, 214.85);(183.23, 210.03);(175.8, 220.04);(185.52, 213.2);(179.27, 217.8);(182.58, 211.86);(177.89, 215.72);(154.81, 178.79);(140.29, 183.87);(158.79, 191.65);(140.81, 206.93);(146.44, 191.59);(156.54, 203.49);(143.38, 190.42);(158.12, 202.11);(147.65, 197.45);(166.55, 208.08)
3.43;videos/cuts_train/fall05.mp4;fall;(188.29, 174.23);(191.15, 171.83);(191.51, 171.1);(191.7, 170.45);(190.27, 172.39);(189.94, 172.24);(189.26, 171.88);(189.36, 165.93);(185.63, 167.56);(185.5, 172.6);(184.3, 172.84);(184.13, 160.63);(160.38, 168.92);(177.81, 183.12);(149.94, 193.95);(181.86, 210.18);(172.72, 215.26);(186.13, 214.87);(178.06, 220.25);(186.75, 215.06);(179.95, 217.76);(184.27, 213.68);(177.94, 215.51);(156.02, 189.27);(139.67, 192.77);(168.96, 196.42);(133.22, 202.18);(156.45, 204.59);(163.28, 212.11);(154.15, 206.96);(167.18, 214.12);(158.95, 202.35);(179.31, 211.91)
3.47;videos/cuts_train/fall05.mp4;fall;(190.71, 174.48);(193.09, 174.03);(193.09, 173.23);(193.06, 172.28);(193.16, 175.56);(192.72, 176.11);(192.59, 176.19);(189.48, 167.82);(187.3, 172.62);(187.5, 171.15);(186.69, 173.89);(179.62, 159.12);(171.49, 176.38);(176.3, 181.62);(165.31, 201.34);(182.67, 209.68);(178.23, 215.39);(187.96, 211.53);(181.42, 220.66);(187.08, 215.81);(183.16, 218.04);(186.49, 213.89);(185.61, 217.08);(154.9, 189.51);(145.67, 197.64);(166.29, 186.25);(136.0, 196.09);(174.88, 209.27);(174.04, 212.48);(176.16, 215.74);(177.77, 217.06);(189.63, 213.49);(191.28, 215.34)
3.5;videos/cuts_train/fall05.mp4;fallen;(191.03, 184.44);(194.68, 183.33);(194.71, 182.45);(193.01, 180.24);(194.42, 184.81);(194.37, 184.96);(193.91, 185.27);(188.72, 174.81);(184.07, 179.95);(187.39, 181.23);(186.87, 183.19);(177.89, 162.18);(163.21, 183.95);(174.38, 182.77);(164.34, 211.3);(180.7, 202.15);(176.02, 215.44);(186.29, 204.63);(181.22, 219.82);(187.48, 206.58);(183.6, 216.65);(185.79, 206.43);(182.36, 214.65);(150.04, 191.93);(141.82, 204.53);(164.16, 185.78);(138.47, 201.5);(165.35, 197.65);(169.06, 207.8);(164.45, 202.3);(172.04, 211.28);(172.85, 203.5);(183.6, 207.7)
3.53;videos/cuts_train/fall05.mp4;fallen;(190.18, 191.55);(194.31, 190.12);(192.43, 188.03);(192.39, 187.08);(194.05, 191.59);(194.08, 191.75);(193.91, 191.95);(188.86, 182.0);(189.09, 188.72);(186.55, 188.42);(186.21, 190.44);(176.91, 169.01);(164.41, 191.99);(169.58, 184.58);(157.22, 211.51);(180.43, 202.03);(175.77, 216.97);(185.61, 203.93);(182.99, 220.22);(187.05, 205.56);(185.15, 216.4);(184.84, 205.67);(182.87, 214.51);(146.3, 200.26);(141.28, 211.56);(163.37, 187.02);(156.66, 202.32);(159.68, 198.32);(159.41, 207.02);(157.96, 199.65);(163.14, 207.17);(165.81, 203.56);(174.69, 212.78)
