time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
2.21;videos/cuts_test/50wtf26.mp4;walk;(671.03, 155.95);(678.68, 142.97);(682.45, 142.39);(686.55, 142.12);(670.21, 143.78);(667.77, 143.46);(664.79, 143.07);(697.58, 142.8);(667.59, 141.79);(680.47, 166.36);(668.52, 165.34);(731.2, 198.0);(638.83, 183.3);(703.07, 272.02);(621.14, 260.19);(642.22, 322.16);(620.03, 328.34);(632.4, 345.73);(617.85, 351.09);(627.0, 341.57);(626.13, 351.31);(629.05, 333.79);(627.85, 343.56);(656.99, 329.73);(615.09, 320.2);(641.55, 438.3);(605.12, 436.18);(639.15, 546.74);(626.45, 545.07);(639.41, 557.42);(631.79, 556.75);(617.5, 584.56);(607.14, 570.89)
2.25;videos/cuts_test/50wtf26.mp4;walk;(674.67, 155.75);(682.81, 142.7);(686.57, 142.12);(690.89, 141.9);(673.94, 143.74);(671.67, 143.4);(668.78, 142.94);(701.7, 142.8);(671.33, 141.67);(683.7, 166.0);(671.47, 165.09);(734.22, 197.89);(641.27, 183.16);(706.95, 272.03);(623.61, 260.55);(647.34, 322.39);(622.47, 329.28);(636.14, 345.92);(620.43, 352.1);(631.36, 341.64);(628.29, 351.79);(633.49, 334.07);(629.97, 344.13);(659.93, 329.76);(618.22, 320.19);(642.86, 440.09);(608.18, 436.18);(639.31, 546.74);(626.41, 545.17);(639.1, 557.51);(631.2, 556.9);(619.99, 585.54);(606.98, 574.64)
2.29;videos/cuts_test/50wtf26.mp4;walk;(677.99, 155.47);(686.22, 142.51);(689.94, 142.06);(694.23, 141.96);(677.36, 143.47);(675.42, 143.13);(673.05, 142.68);(705.31, 143.17);(675.62, 141.53);(686.7, 165.89);(674.88, 164.92);(737.53, 198.33);(645.27, 183.09);(710.61, 272.88);(626.45, 260.47);(651.39, 322.97);(625.18, 329.4);(639.22, 346.2);(622.83, 352.19);(634.39, 341.91);(630.29, 352.01);(636.84, 334.52);(632.27, 344.48);(663.77, 330.08);(621.78, 320.22);(644.24, 440.6);(610.15, 436.13);(639.54, 547.03);(626.41, 545.25);(639.51, 558.18);(630.75, 557.25);(620.09, 586.05);(605.64, 574.04)
2.34;videos/cuts_test/50wtf26.mp4;walk;(682.04, 155.47);(690.26, 142.62);(694.08, 142.29);(698.23, 142.26);(681.49, 143.35);(679.48, 143.04);(677.58, 142.66);(708.88, 143.48);(680.74, 141.63);(690.61, 166.15);(679.31, 165.07);(741.71, 199.57);(649.91, 183.08);(713.39, 276.01);(629.44, 260.71);(653.81, 325.31);(626.65, 330.9);(641.34, 347.82);(623.8, 353.72);(636.45, 343.35);(631.11, 353.53);(639.08, 336.38);(633.22, 346.13);(667.28, 331.13);(624.64, 320.58);(645.45, 441.79);(611.98, 436.44);(639.57, 548.5);(626.35, 546.81);(639.89, 559.67);(630.38, 559.75);(620.2, 589.39);(605.47, 583.47)
2.38;videos/cuts_test/50wtf26.mp4;walk;(686.13, 156.43);(693.59, 143.91);(697.42, 143.47);(701.36, 143.34);(685.24, 144.76);(683.09, 144.63);(681.36, 144.52);(712.17, 144.5);(685.71, 143.25);(695.0, 167.1);(684.11, 166.14);(746.39, 200.71);(655.3, 184.03);(718.71, 277.13);(632.85, 261.87);(658.81, 327.05);(631.06, 332.64);(645.8, 349.91);(627.52, 355.73);(640.46, 345.8);(634.81, 355.92);(643.16, 338.89);(637.18, 348.38);(672.62, 333.32);(628.09, 321.87);(647.94, 441.98);(614.15, 436.2);(639.63, 548.4);(626.4, 546.61);(640.15, 559.27);(630.4, 559.42);(620.41, 589.33);(604.27, 580.33)
2.42;videos/cuts_test/50wtf26.mp4;fall;(693.15, 156.78);(700.65, 144.61);(704.47, 144.33);(708.25, 144.29);(692.02, 145.34);(689.65, 145.27);(687.44, 145.23);(718.17, 145.56);(691.47, 144.55);(701.98, 167.71);(691.04, 167.05);(751.45, 202.58);(660.81, 186.25);(722.44, 279.01);(637.36, 264.08);(664.63, 328.98);(635.93, 334.01);(652.21, 352.25);(631.61, 357.64);(646.28, 347.83);(638.69, 358.0);(648.7, 340.9);(641.18, 350.17);(678.0, 335.87);(632.78, 323.46);(649.21, 445.06);(614.47, 437.71);(639.78, 550.38);(626.42, 546.77);(640.26, 562.06);(630.42, 559.51);(619.3, 588.77);(600.57, 579.87)
2.46;videos/cuts_test/50wtf26.mp4;fall;(699.12, 157.22);(706.54, 145.58);(710.33, 145.32);(714.25, 145.23);(698.02, 146.43);(695.81, 146.54);(693.64, 146.7);(725.19, 146.94);(698.15, 146.97);(708.11, 168.02);(697.58, 167.99);(758.42, 205.69);(668.12, 189.3);(726.26, 282.82);(643.28, 267.09);(668.31, 333.63);(640.55, 337.22);(656.86, 356.2);(634.0, 361.54);(650.72, 351.69);(641.03, 362.41);(653.24, 344.39);(643.93, 354.69);(683.88, 337.95);(638.16, 325.15);(651.35, 446.14);(615.47, 437.99);(639.9, 550.79);(626.43, 547.1);(640.36, 562.95);(630.43, 559.86);(613.57, 588.58);(599.13, 575.81)
2.5;videos/cuts_test/50wtf26.mp4;fall;(709.55, 158.34);(717.05, 147.29);(721.02, 147.13);(725.08, 146.99);(707.63, 148.01);(705.1, 148.27);(702.91, 148.62);(735.27, 149.26);(706.05, 150.09);(718.24, 169.11);(707.47, 169.84);(766.0, 209.75);(675.29, 192.97);(732.42, 286.1);(650.44, 269.11);(675.51, 338.98);(648.3, 341.23);(664.73, 361.37);(640.9, 365.64);(657.65, 356.58);(647.18, 367.09);(660.08, 349.02);(650.51, 359.17);(691.9, 341.11);(646.24, 326.9);(653.68, 448.06);(617.01, 440.17);(639.94, 550.73);(626.28, 547.27);(640.43, 562.94);(630.44, 559.84);(614.64, 588.48);(598.47, 575.57)
2.54;videos/cuts_test/50wtf26.mp4;fall;(715.61, 162.02);(723.09, 151.58);(727.15, 151.41);(731.29, 151.39);(714.05, 152.3);(711.77, 152.67);(709.83, 153.15);(742.39, 154.58);(714.75, 155.52);(724.54, 173.42);(714.33, 174.34);(773.26, 215.87);(682.65, 198.58);(738.2, 290.45);(660.04, 272.71);(684.5, 344.14);(656.31, 345.42);(673.53, 367.11);(647.55, 370.09);(665.6, 362.04);(654.3, 371.09);(668.26, 353.87);(657.99, 363.36);(698.89, 347.48);(652.46, 334.07);(658.56, 451.12);(620.81, 443.04);(640.48, 550.85);(626.25, 546.81);(641.29, 563.01);(630.51, 559.25);(614.21, 587.88);(596.45, 574.52)
2.59;videos/cuts_test/50wtf26.mp4;fall;(723.62, 169.88);(731.23, 159.44);(735.57, 159.26);(739.93, 159.16);(722.02, 159.8);(719.78, 160.01);(717.91, 160.34);(751.56, 162.28);(723.0, 162.61);(732.69, 182.11);(723.0, 182.22);(781.77, 223.2);(691.49, 204.54);(745.07, 298.02);(668.54, 277.41);(691.55, 350.75);(663.38, 350.56);(680.44, 372.77);(653.21, 375.35);(672.92, 368.15);(660.38, 376.06);(675.85, 360.06);(664.54, 368.22);(707.09, 355.52);(660.13, 341.15);(663.95, 453.95);(626.86, 447.13);(641.61, 551.09);(626.23, 548.29);(641.85, 564.1);(630.52, 561.67);(614.74, 587.66);(594.65, 574.38)
2.63;videos/cuts_test/50wtf26.mp4;fall;(731.98, 178.94);(739.78, 168.62);(744.12, 168.59);(748.53, 168.51);(730.73, 168.4);(728.54, 168.41);(726.72, 168.54);(761.14, 171.77);(732.23, 170.8);(740.2, 191.42);(731.18, 190.97);(790.92, 233.12);(700.47, 213.39);(753.6, 308.42);(678.88, 286.49);(699.54, 360.85);(673.54, 358.41);(689.04, 382.59);(663.81, 381.96);(681.03, 378.83);(671.3, 382.89);(684.21, 370.56);(675.67, 375.18);(718.99, 363.87);(669.54, 347.95);(674.02, 453.92);(637.79, 446.18);(642.58, 546.61);(627.41, 547.92);(641.97, 562.15);(631.27, 562.25);(625.12, 562.7);(594.73, 572.21)
2.67;videos/cuts_test/50wtf26.mp4;fall;(741.86, 189.91);(749.3, 179.63);(753.29, 179.54);(757.46, 179.37);(740.63, 179.74);(738.62, 179.83);(736.88, 179.93);(770.19, 182.95);(742.92, 182.43);(749.88, 201.44);(741.67, 201.25);(800.6, 245.58);(711.64, 226.4);(763.41, 322.02);(690.01, 300.79);(709.49, 374.1);(683.24, 371.8);(698.82, 395.41);(675.88, 394.18);(691.48, 391.11);(683.87, 393.82);(695.34, 383.16);(687.8, 386.58);(729.19, 378.3);(679.73, 363.37);(677.54, 478.99);(645.62, 466.9);(645.0, 554.31);(633.56, 556.68);(642.79, 573.9);(637.3, 573.35);(624.53, 580.78);(597.2, 579.73)
2.71;videos/cuts_test/50wtf26.mp4;fall;(752.87, 206.92);(760.81, 196.12);(764.52, 195.92);(768.79, 195.75);(751.68, 196.24);(749.39, 196.19);(747.43, 196.1);(781.25, 199.06);(752.75, 198.21);(760.32, 217.58);(751.65, 217.04);(811.69, 260.57);(720.08, 243.18);(770.75, 338.06);(701.21, 317.6);(719.74, 392.06);(694.52, 388.25);(709.07, 413.13);(688.22, 410.11);(702.0, 408.22);(695.7, 410.36);(705.72, 400.42);(699.05, 403.2);(740.57, 393.39);(689.6, 378.82);(696.8, 481.82);(655.81, 477.31);(654.2, 551.13);(645.38, 549.86);(648.25, 571.07);(648.54, 568.33);(626.38, 574.2);(613.04, 573.86)
2.75;videos/cuts_test/50wtf26.mp4;fall;(762.47, 228.23);(770.03, 217.81);(773.63, 217.76);(777.96, 217.85);(761.86, 217.39);(759.98, 217.23);(758.36, 217.06);(791.7, 221.21);(765.16, 218.81);(769.44, 238.48);(761.19, 237.42);(822.25, 279.29);(730.37, 263.75);(783.83, 355.97);(711.32, 336.81);(733.74, 412.15);(707.44, 409.47);(721.32, 434.26);(702.41, 431.11);(713.37, 429.95);(709.98, 431.33);(717.46, 422.18);(713.06, 424.68);(753.79, 414.7);(703.84, 400.83);(704.06, 522.31);(662.46, 512.97);(664.74, 560.32);(651.89, 559.94);(661.21, 570.07);(653.86, 569.71);(643.05, 590.73);(632.75, 590.72)
2.79;videos/cuts_test/50wtf26.mp4;fall;(775.07, 251.32);(781.87, 241.5);(786.06, 241.19);(790.14, 241.0);(773.42, 241.6);(771.07, 241.3);(769.11, 241.08);(803.18, 245.32);(774.06, 244.04);(782.35, 260.9);(773.25, 260.15);(833.3, 306.4);(740.05, 289.75);(796.02, 380.98);(721.64, 361.13);(748.06, 435.37);(721.13, 433.83);(736.28, 458.3);(717.45, 455.82);(729.56, 453.43);(725.73, 455.86);(733.04, 445.5);(729.0, 449.0);(769.28, 436.17);(716.59, 422.71);(738.15, 516.68);(677.45, 517.23);(709.98, 548.62);(688.11, 553.36);(704.28, 557.14);(692.57, 555.1);(695.95, 583.89);(675.17, 579.97)
2.84;videos/cuts_test/50wtf26.mp4;fall;(789.51, 278.61);(797.46, 268.25);(801.61, 268.09);(805.77, 268.14);(787.53, 268.72);(784.85, 268.64);(782.54, 268.49);(816.11, 273.41);(786.68, 272.31);(797.67, 287.9);(786.75, 287.09);(847.83, 337.19);(752.66, 319.85);(818.09, 408.23);(734.63, 391.8);(765.43, 460.32);(736.0, 460.59);(753.67, 484.99);(732.71, 483.62);(746.64, 479.3);(741.48, 482.02);(749.46, 470.09);(744.05, 473.85);(783.23, 466.56);(731.67, 451.95);(748.2, 546.44);(691.81, 534.64);(733.64, 552.43);(699.3, 547.59);(731.31, 554.81);(702.87, 542.69);(728.8, 575.82);(693.65, 576.47)
2.88;videos/cuts_test/50wtf26.mp4;fall;(801.58, 309.68);(810.59, 300.09);(815.21, 299.96);(819.77, 299.96);(800.65, 300.59);(798.4, 300.78);(796.51, 301.02);(829.76, 306.28);(802.57, 306.42);(811.67, 319.51);(800.42, 319.35);(863.69, 374.75);(766.52, 354.58);(830.41, 450.13);(747.22, 427.47);(779.83, 495.48);(749.76, 494.84);(767.64, 518.72);(748.11, 519.57);(761.01, 513.14);(756.85, 517.61);(764.11, 503.94);(758.92, 509.66);(794.2, 507.15);(740.62, 488.54);(748.26, 593.29);(692.75, 569.18);(727.82, 544.88);(688.8, 540.32);(731.06, 530.15);(690.66, 528.79);(696.79, 561.86);(669.53, 551.8)
2.92;videos/cuts_test/50wtf26.mp4;fall;(823.24, 346.47);(832.38, 336.8);(836.71, 336.81);(840.71, 336.96);(821.41, 337.8);(818.64, 338.29);(816.24, 338.71);(847.88, 344.31);(820.28, 345.83);(834.5, 358.15);(820.54, 358.49);(883.08, 416.2);(780.46, 392.96);(850.02, 491.24);(759.17, 462.59);(792.89, 535.96);(765.12, 532.42);(779.19, 554.87);(764.76, 551.5);(773.37, 547.67);(774.09, 548.02);(777.13, 539.88);(775.23, 542.6);(818.32, 540.54);(759.64, 523.2);(795.21, 585.54);(695.02, 571.39);(768.75, 571.26);(685.71, 544.2);(766.85, 560.25);(686.87, 537.47);(747.14, 577.15);(661.76, 556.28)
2.96;videos/cuts_test/50wtf26.mp4;fall;(839.28, 384.92);(848.41, 375.85);(852.33, 375.95);(856.43, 376.16);(840.71, 375.85);(839.04, 375.91);(837.56, 375.98);(868.0, 381.86);(845.21, 380.61);(846.8, 394.91);(837.19, 394.12);(904.65, 456.01);(806.6, 422.55);(873.65, 531.43);(773.99, 486.12);(811.28, 558.22);(769.04, 541.65);(793.15, 570.54);(763.21, 557.99);(789.84, 558.0);(773.75, 554.28);(794.58, 552.94);(777.32, 548.78);(841.83, 556.97);(788.0, 532.58);(800.66, 572.55);(710.85, 552.32);(731.01, 567.54);(681.31, 547.02);(728.38, 561.09);(680.54, 548.1);(732.48, 560.07);(646.63, 547.43)
3.0;videos/cuts_test/50wtf26.mp4;fall;(872.4, 416.64);(882.05, 409.71);(885.37, 410.67);(888.77, 411.69);(876.14, 407.59);(875.29, 407.01);(874.54, 406.5);(901.71, 419.09);(885.29, 412.11);(878.58, 429.19);(871.11, 426.47);(926.91, 493.58);(839.61, 440.57);(884.64, 559.45);(792.65, 485.83);(810.46, 563.62);(774.58, 541.12);(791.74, 570.94);(764.17, 555.78);(789.94, 558.49);(774.59, 554.36);(796.35, 555.3);(781.15, 549.71);(863.75, 567.0);(817.1, 530.53);(772.21, 572.59);(734.8, 539.58);(689.7, 562.91);(667.22, 543.72);(677.03, 555.83);(657.1, 548.58);(642.67, 542.12);(616.37, 532.16)
3.04;videos/cuts_test/50wtf26.mp4;fall;(912.16, 457.62);(923.45, 452.74);(926.6, 454.97);(929.97, 457.19);(917.05, 446.54);(915.8, 444.53);(914.73, 442.61);(941.18, 462.54);(919.68, 443.29);(914.7, 468.98);(906.76, 461.41);(945.62, 525.46);(876.19, 455.4);(888.7, 563.1);(818.4, 487.56);(817.26, 556.11);(784.17, 532.83);(795.56, 561.05);(772.99, 546.45);(793.94, 551.52);(782.57, 548.38);(802.38, 547.7);(788.44, 544.27);(882.18, 556.38);(839.16, 526.19);(801.91, 563.64);(764.08, 536.44);(687.13, 547.77);(677.86, 542.05);(670.56, 544.99);(659.84, 548.82);(644.15, 522.23);(649.95, 521.91)
3.09;videos/cuts_test/50wtf26.mp4;fall;(967.82, 502.64);(980.1, 498.41);(982.59, 500.08);(984.72, 501.65);(973.87, 491.72);(972.41, 488.86);(970.6, 485.57);(984.8, 500.45);(968.02, 478.73);(964.75, 509.83);(957.72, 502.03);(966.29, 548.74);(910.25, 472.27);(885.7, 572.04);(841.89, 493.38);(817.54, 551.02);(796.34, 528.4);(798.73, 552.38);(782.18, 538.66);(798.42, 544.14);(789.65, 541.98);(806.35, 542.7);(796.12, 539.92);(892.3, 575.27);(866.94, 540.63);(790.84, 568.48);(762.76, 533.87);(677.69, 527.46);(672.63, 522.92);(661.13, 519.57);(652.34, 527.44);(638.1, 506.46);(646.96, 508.22)
3.13;videos/cuts_test/50wtf26.mp4;fallen;(1000.35, 526.9);(1013.09, 531.08);(1013.39, 533.23);(1014.58, 536.61);(1012.01, 521.65);(1011.97, 519.53);(1010.17, 515.65);(1009.12, 535.85);(1004.81, 511.25);(992.46, 530.93);(991.3, 521.54);(965.17, 558.57);(939.96, 483.52);(886.48, 569.77);(865.43, 495.62);(823.49, 546.47);(809.94, 522.67);(804.32, 548.7);(796.78, 530.8);(805.0, 539.95);(802.62, 534.81);(812.37, 539.27);(808.05, 533.41);(881.35, 585.46);(867.9, 554.23);(776.9, 561.23);(752.64, 531.51);(676.59, 509.89);(672.39, 495.64);(664.56, 501.94);(654.65, 491.98);(635.38, 489.16);(625.5, 470.22)
3.17;videos/cuts_test/50wtf26.mp4;fallen;(1029.11, 541.23);(1037.92, 548.41);(1037.09, 550.58);(1036.0, 552.64);(1038.91, 542.78);(1039.14, 537.89);(1038.86, 536.47);(1030.02, 551.93);(1032.89, 531.61);(1012.09, 536.58);(1020.16, 534.42);(983.23, 552.18);(960.94, 486.29);(894.11, 562.77);(882.34, 495.32);(831.61, 542.55);(822.36, 518.46);(813.99, 546.74);(805.76, 524.86);(813.96, 537.59);(809.9, 529.91);(820.49, 536.3);(815.73, 528.97);(868.13, 581.1);(854.64, 534.63);(772.5, 559.42);(755.34, 515.44);(680.53, 507.71);(671.8, 480.13);(668.8, 499.08);(656.19, 476.72);(641.03, 491.96);(626.02, 460.9)
3.21;videos/cuts_test/50wtf26.mp4;fallen;(1049.53, 543.39);(1052.06, 555.25);(1049.29, 559.88);(1047.0, 564.4);(1056.96, 543.76);(1057.58, 540.83);(1058.02, 538.17);(1037.33, 565.89);(1048.95, 534.28);(1032.82, 546.03);(1039.4, 533.86);(982.96, 569.12);(976.31, 482.82);(898.87, 566.59);(894.88, 489.25);(835.75, 537.1);(832.5, 513.55);(816.44, 539.95);(813.13, 521.4);(816.44, 531.38);(816.33, 525.43);(824.5, 530.02);(823.88, 524.17);(861.47, 569.05);(859.91, 525.21);(769.98, 552.48);(763.43, 507.98);(682.36, 492.38);(679.34, 453.74);(677.51, 481.8);(663.97, 459.34);(650.14, 460.68);(634.96, 434.58)
3.25;videos/cuts_test/50wtf26.mp4;fallen;(1052.08, 544.01);(1054.89, 554.47);(1053.08, 559.27);(1051.46, 563.58);(1058.71, 543.26);(1059.38, 540.52);(1059.87, 537.68);(1042.49, 563.21);(1052.96, 532.07);(1038.05, 547.38);(1043.17, 534.95);(983.34, 569.36);(983.48, 481.77);(901.84, 565.74);(902.33, 482.86);(845.39, 534.67);(842.41, 509.97);(823.6, 536.29);(823.31, 517.73);(825.74, 527.71);(826.77, 523.77);(833.86, 525.75);(833.29, 520.9);(856.38, 559.98);(854.77, 522.44);(775.38, 548.28);(768.71, 499.64);(709.72, 501.9);(685.21, 439.87);(711.65, 490.41);(667.12, 440.31);(669.07, 486.23);(641.9, 421.51)
3.29;videos/cuts_test/50wtf26.mp4;fallen;(1050.79, 530.58);(1056.99, 539.37);(1055.62, 543.51);(1054.03, 548.25);(1059.53, 531.36);(1060.08, 529.53);(1060.69, 527.67);(1044.66, 556.29);(1055.06, 530.26);(1036.63, 535.48);(1040.67, 525.71);(984.15, 571.29);(985.37, 482.11);(904.06, 563.65);(904.16, 480.47);(848.05, 532.49);(845.11, 508.87);(828.13, 533.11);(829.07, 513.15);(833.56, 525.97);(834.73, 521.2);(840.8, 523.65);(839.97, 520.29);(853.87, 555.15);(854.86, 512.82);(783.93, 543.89);(772.43, 494.69);(727.78, 496.23);(688.45, 432.74);(731.97, 485.98);(677.93, 424.0);(687.03, 478.53);(644.92, 414.49)
3.34;videos/cuts_test/50wtf26.mp4;fallen;(1048.59, 523.96);(1053.57, 533.76);(1051.97, 537.43);(1050.27, 541.65);(1056.74, 526.35);(1057.48, 524.53);(1058.2, 522.79);(1041.92, 551.0);(1052.37, 525.9);(1034.74, 529.3);(1038.39, 518.24);(977.45, 569.88);(983.72, 480.01);(899.84, 561.69);(902.85, 480.17);(845.74, 531.97);(845.69, 507.51);(827.84, 522.87);(830.83, 511.55);(834.33, 516.4);(835.88, 520.37);(841.77, 518.55);(840.67, 519.17);(847.68, 552.02);(847.67, 503.72);(789.29, 533.77);(775.38, 489.73);(740.99, 488.91);(693.5, 430.97);(741.9, 480.73);(685.04, 422.67);(691.81, 467.67);(658.26, 411.11)
3.38;videos/cuts_test/50wtf26.mp4;fallen;(1043.13, 519.53);(1048.9, 530.63);(1047.57, 534.72);(1046.14, 538.8);(1051.96, 522.08);(1052.76, 520.19);(1053.69, 518.47);(1038.2, 548.39);(1049.03, 522.89);(1029.44, 524.37);(1032.31, 513.99);(980.03, 567.74);(980.25, 479.0);(901.57, 563.49);(899.99, 480.3);(847.93, 530.21);(847.15, 506.65);(830.34, 522.21);(832.63, 510.98);(839.42, 515.94);(838.78, 519.77);(845.99, 518.49);(844.0, 518.47);(846.75, 551.95);(846.78, 502.36);(790.5, 522.45);(779.4, 487.12);(742.42, 488.51);(693.95, 430.28);(739.45, 481.18);(685.84, 423.37);(694.93, 461.7);(659.86, 409.03)
3.42;videos/cuts_test/50wtf26.mp4;fallen;(1041.41, 512.49);(1047.38, 523.35);(1046.54, 527.48);(1045.67, 531.71);(1049.57, 516.02);(1050.2, 514.64);(1050.94, 513.4);(1038.06, 542.16);(1045.48, 520.99);(1027.56, 516.24);(1029.95, 508.8);(980.05, 565.7);(975.35, 478.08);(902.21, 564.63);(899.23, 480.48);(848.08, 530.21);(846.94, 506.2);(830.08, 522.45);(833.32, 510.41);(838.71, 515.99);(839.53, 518.33);(845.69, 518.25);(844.79, 517.84);(845.27, 552.51);(844.61, 501.53);(794.23, 519.89);(778.33, 482.79);(741.49, 495.21);(695.17, 432.72);(736.58, 489.41);(686.7, 429.31);(711.06, 468.83);(659.8, 410.17)
3.46;videos/cuts_test/50wtf26.mp4;fallen;(1038.06, 509.2);(1043.84, 519.87);(1043.2, 524.07);(1042.47, 528.56);(1045.64, 512.97);(1046.25, 511.76);(1046.98, 510.66);(1035.0, 539.51);(1041.36, 518.33);(1024.44, 512.67);(1026.58, 506.32);(979.49, 565.07);(970.47, 477.59);(901.76, 565.92);(893.11, 481.12);(846.8, 533.51);(843.88, 506.43);(827.7, 524.23);(830.35, 510.6);(836.44, 518.08);(836.2, 517.94);(842.92, 519.7);(841.38, 517.25);(844.81, 553.25);(843.76, 501.64);(790.67, 523.35);(771.37, 480.18);(735.93, 498.77);(693.75, 437.11);(733.63, 491.5);(686.08, 435.97);(705.28, 475.07);(656.89, 416.41)
3.5;videos/cuts_test/50wtf26.mp4;fallen;(1033.02, 506.96);(1040.07, 517.32);(1039.59, 521.54);(1039.0, 526.09);(1041.53, 510.3);(1042.1, 508.97);(1042.86, 507.69);(1031.49, 537.73);(1037.04, 514.7);(1019.97, 510.53);(1021.54, 504.14);(977.08, 564.53);(966.9, 477.35);(900.21, 564.46);(890.04, 481.4);(844.44, 533.66);(840.54, 507.2);(825.92, 524.78);(827.09, 511.99);(834.44, 518.48);(833.25, 518.25);(840.55, 519.73);(838.27, 517.4);(842.37, 552.62);(842.29, 501.7);(787.82, 524.37);(769.59, 485.5);(734.55, 504.28);(682.81, 438.99);(732.44, 497.44);(672.42, 434.38);(702.17, 475.21);(646.91, 421.8)
3.55;videos/cuts_test/50wtf26.mp4;fallen;(1030.2, 504.88);(1037.28, 514.73);(1036.86, 518.75);(1036.36, 523.41);(1038.57, 508.19);(1039.1, 506.99);(1039.85, 505.83);(1028.76, 535.5);(1033.99, 513.13);(1017.52, 508.29);(1018.95, 502.23);(974.54, 563.46);(963.44, 476.82);(898.66, 564.12);(887.05, 482.03);(842.04, 534.32);(836.88, 509.38);(823.61, 525.6);(823.28, 514.33);(830.81, 519.3);(829.35, 520.0);(837.2, 520.59);(834.44, 518.93);(837.84, 552.11);(841.32, 501.74);(776.08, 529.72);(769.19, 489.66);(692.34, 504.38);(673.72, 443.78);(686.36, 497.36);(661.08, 439.12);(660.84, 478.76);(641.1, 426.76)
3.59;videos/cuts_test/50wtf26.mp4;fallen;(1028.64, 503.13);(1035.43, 512.47);(1035.03, 516.27);(1034.59, 520.76);(1036.65, 506.17);(1037.14, 505.05);(1037.84, 504.01);(1027.28, 533.38);(1031.85, 511.49);(1016.22, 506.64);(1017.55, 500.53);(974.68, 561.91);(961.48, 475.84);(897.8, 563.76);(885.25, 482.12);(840.98, 535.83);(835.04, 509.99);(823.25, 529.43);(823.17, 516.07);(830.68, 522.53);(828.8, 521.57);(837.1, 522.93);(832.94, 520.29);(837.71, 551.87);(840.87, 501.23);(760.8, 544.09);(763.47, 491.51);(684.44, 524.55);(668.48, 451.5);(674.24, 518.57);(656.98, 448.0);(644.61, 504.82);(632.4, 444.42)
3.63;videos/cuts_test/50wtf26.mp4;fallen;(1027.25, 502.03);(1034.2, 511.03);(1033.86, 514.84);(1033.48, 519.41);(1035.32, 504.65);(1035.81, 503.5);(1036.49, 502.41);(1026.4, 532.33);(1030.42, 509.65);(1015.23, 505.76);(1016.48, 499.53);(973.98, 561.18);(960.15, 474.75);(897.35, 563.63);(883.81, 482.35);(838.91, 536.4);(831.81, 513.53);(820.38, 531.44);(817.9, 521.42);(827.29, 524.28);(823.56, 526.69);(833.41, 524.37);(828.22, 524.54);(837.28, 551.57);(840.47, 501.28);(759.32, 544.17);(759.85, 505.6);(673.73, 542.95);(660.26, 464.82);(662.85, 541.86);(649.86, 458.74);(628.18, 540.47);(621.92, 460.69)
3.67;videos/cuts_test/50wtf26.mp4;fallen;(1025.77, 501.46);(1033.18, 510.35);(1032.93, 514.27);(1032.65, 518.98);(1034.02, 503.76);(1034.43, 502.52);(1035.04, 501.35);(1026.14, 531.59);(1029.2, 507.96);(1014.09, 505.49);(1015.05, 499.03);(975.37, 562.3);(959.54, 474.23);(896.93, 564.7);(882.95, 482.33);(838.04, 539.65);(830.12, 513.93);(818.78, 536.1);(813.76, 521.85);(823.83, 528.98);(819.91, 527.42);(830.33, 528.64);(825.28, 525.46);(837.03, 551.75);(837.51, 502.42);(753.1, 551.63);(749.01, 517.67);(657.5, 555.64);(652.17, 488.63);(650.01, 553.15);(638.52, 480.53);(613.89, 548.76);(614.16, 491.43)
3.71;videos/cuts_test/50wtf26.mp4;fallen;(1025.1, 501.44);(1032.82, 510.5);(1032.54, 514.72);(1032.21, 519.64);(1033.75, 503.35);(1034.15, 501.99);(1034.78, 500.73);(1025.87, 531.58);(1028.82, 507.01);(1013.69, 506.23);(1014.62, 499.04);(974.88, 562.55);(958.74, 473.63);(896.58, 565.11);(882.52, 482.23);(837.06, 541.65);(828.52, 513.81);(817.08, 539.08);(811.03, 522.58);(820.83, 532.2);(818.22, 528.35);(827.78, 531.38);(823.97, 526.33);(835.38, 551.71);(833.15, 502.51);(750.52, 558.14);(741.48, 524.14);(653.61, 554.91);(645.91, 510.21);(645.6, 550.96);(637.75, 505.73);(609.97, 551.59);(603.49, 518.56)
3.75;videos/cuts_test/50wtf26.mp4;fallen;(1024.92, 501.7);(1032.55, 510.69);(1032.25, 515.11);(1031.92, 520.2);(1033.45, 503.09);(1033.79, 501.64);(1034.32, 500.32);(1025.9, 532.0);(1028.27, 506.57);(1013.74, 507.47);(1014.44, 499.27);(975.25, 564.1);(958.22, 473.36);(896.33, 565.86);(880.87, 482.47);(836.21, 541.92);(825.09, 514.36);(815.35, 539.46);(807.01, 523.22);(818.71, 532.43);(815.06, 529.75);(825.87, 531.37);(821.17, 527.81);(832.91, 552.32);(827.79, 503.93);(749.04, 561.06);(739.81, 531.33);(650.71, 554.68);(642.7, 536.78);(641.52, 550.7);(632.89, 536.05);(607.86, 554.75);(603.99, 546.16)
