time;vname;pose;bp0;bp1;bp2;bp3;bp4;bp5;bp6;bp7;bp8;bp9;bp10;bp11;bp12;bp13;bp14;bp15;bp16;bp17;bp18;bp19;bp20;bp21;bp22;bp23;bp24;bp25;bp26;bp27;bp28;bp29;bp30;bp31;bp32
5.57;videos/cuts_train/fall09.mp4;fallen;(44.54, 223.27);(39.8, 228.17);(39.7, 228.46);(39.6, 228.76);(40.56, 229.05);(40.97, 230.06);(41.35, 231.08);(43.42, 233.69);(45.15, 236.57);(50.26, 224.01);(51.29, 224.9);(71.0, 240.17);(77.44, 233.5);(94.53, 227.67);(109.81, 204.46);(97.49, 211.64);(87.4, 206.13);(98.05, 206.67);(83.19, 201.87);(96.15, 207.55);(80.61, 210.9);(96.83, 209.65);(83.19, 211.38);(142.67, 230.3);(153.9, 219.74);(108.79, 192.29);(112.11, 169.19);(149.6, 180.08);(155.43, 168.78);(159.02, 183.83);(163.2, 172.5);(150.39, 159.85);(152.29, 150.23)
5.6;videos/cuts_train/fall09.mp4;fallen;(44.03, 224.87);(39.88, 229.97);(39.83, 230.35);(39.77, 230.71);(40.7, 230.44);(41.17, 231.2);(41.62, 231.96);(43.99, 235.37);(45.75, 236.93);(49.8, 225.48);(50.82, 225.95);(71.14, 240.49);(79.01, 233.66);(91.16, 228.69);(111.38, 207.23);(93.99, 213.02);(89.75, 206.87);(91.51, 207.66);(86.37, 204.72);(89.39, 208.38);(83.99, 210.01);(90.53, 210.07);(85.03, 211.81);(143.0, 231.85);(153.35, 219.71);(110.8, 194.21);(112.87, 169.17);(150.43, 183.14);(155.92, 172.01);(159.68, 185.71);(164.04, 174.8);(150.67, 162.04);(152.79, 151.88)
5.63;videos/cuts_train/fall09.mp4;fallen;(43.47, 224.69);(39.65, 229.89);(39.67, 230.41);(39.67, 230.9);(40.42, 230.08);(40.93, 230.77);(41.42, 231.46);(44.19, 235.96);(45.99, 237.0);(49.46, 225.61);(50.36, 225.76);(69.29, 245.11);(80.55, 235.07);(92.69, 230.59);(116.12, 210.76);(93.72, 213.76);(91.59, 208.38);(93.0, 209.37);(88.59, 206.48);(92.01, 212.85);(86.36, 210.65);(92.57, 213.72);(87.39, 212.22);(142.98, 231.18);(152.66, 220.53);(111.28, 194.84);(114.63, 169.55);(153.0, 185.29);(156.36, 174.86);(160.07, 189.52);(164.43, 184.23);(154.78, 166.32);(155.87, 158.79)
5.67;videos/cuts_train/fall09.mp4;fallen;(43.64, 225.69);(39.66, 230.78);(39.64, 231.3);(39.61, 231.8);(40.5, 230.94);(41.04, 231.61);(41.58, 232.29);(44.2, 236.98);(46.18, 237.91);(49.66, 226.55);(50.59, 226.73);(68.08, 247.71);(81.21, 236.71);(91.2, 231.77);(120.46, 213.8);(86.83, 214.73);(95.83, 208.84);(84.64, 210.94);(89.16, 206.43);(86.3, 214.65);(86.94, 210.24);(86.19, 215.8);(88.23, 211.61);(142.95, 232.38);(152.4, 221.11);(112.11, 194.53);(117.54, 169.66);(153.03, 193.41);(156.79, 182.68);(160.22, 198.8);(164.85, 191.51);(156.87, 176.5);(158.3, 166.34)
5.7;videos/cuts_train/fall09.mp4;fallen;(43.67, 227.19);(39.86, 232.35);(39.84, 232.68);(39.79, 232.96);(40.63, 232.78);(41.13, 233.49);(41.69, 234.78);(44.14, 238.1);(46.25, 239.6);(49.88, 228.17);(50.88, 229.02);(68.58, 250.29);(82.96, 237.8);(95.73, 235.99);(123.96, 215.7);(94.02, 216.12);(97.29, 210.41);(90.99, 211.75);(89.94, 207.76);(86.81, 215.94);(87.23, 211.57);(92.18, 214.58);(88.71, 213.25);(142.97, 232.29);(154.54, 220.19);(112.58, 195.01);(120.01, 169.52);(153.04, 197.78);(157.41, 187.83);(160.34, 203.42);(166.16, 196.95);(157.0, 182.1);(160.59, 173.12)
5.73;videos/cuts_train/fall09.mp4;fallen;(44.11, 226.51);(40.12, 231.17);(40.08, 231.58);(40.05, 231.96);(40.81, 231.76);(41.3, 232.5);(41.87, 233.5);(44.3, 237.56);(46.35, 239.77);(50.35, 228.22);(51.18, 228.97);(68.72, 249.69);(83.85, 236.66);(104.11, 237.18);(125.26, 217.38);(114.36, 216.36);(103.75, 209.63);(115.96, 211.54);(98.85, 205.95);(114.01, 215.48);(92.32, 213.64);(115.03, 213.92);(93.48, 214.61);(143.03, 232.11);(156.08, 219.81);(114.95, 194.9);(122.73, 169.94);(153.62, 199.96);(158.64, 191.19);(160.53, 206.08);(167.43, 200.61);(157.93, 184.84);(161.58, 176.95)
5.77;videos/cuts_train/fall09.mp4;fallen;(44.41, 226.09);(40.18, 230.52);(40.14, 230.88);(40.13, 231.23);(40.85, 230.85);(41.4, 231.86);(41.9, 232.63);(44.63, 236.73);(46.39, 239.19);(51.24, 228.13);(51.71, 228.48);(72.38, 249.42);(84.76, 236.38);(103.86, 236.59);(126.09, 218.9);(110.78, 217.12);(104.98, 212.03);(112.16, 212.42);(101.71, 205.55);(111.54, 214.32);(94.86, 213.9);(111.89, 214.16);(95.78, 214.71);(143.95, 229.51);(157.49, 217.96);(117.74, 191.15);(123.85, 169.53);(154.21, 194.37);(160.09, 187.39);(160.8, 199.37);(168.89, 196.9);(158.16, 178.78);(163.76, 173.72)
5.8;videos/cuts_train/fall09.mp4;fallen;(44.79, 226.35);(41.07, 230.81);(41.1, 231.15);(41.14, 231.46);(41.93, 231.2);(42.53, 231.87);(43.09, 232.46);(45.85, 236.45);(47.56, 238.81);(52.03, 228.24);(52.66, 228.38);(73.22, 247.52);(85.37, 235.54);(100.27, 235.68);(126.92, 218.06);(92.18, 218.12);(104.0, 210.45);(89.27, 214.19);(100.6, 205.79);(86.69, 214.42);(94.73, 212.4);(88.68, 214.99);(96.67, 213.58);(144.85, 229.47);(158.18, 217.76);(123.22, 191.21);(127.14, 170.29);(157.3, 193.91);(162.33, 189.98);(163.77, 198.5);(171.53, 198.56);(159.24, 179.65);(166.03, 176.9)
5.83;videos/cuts_train/fall09.mp4;fallen;(44.93, 226.95);(41.34, 231.6);(41.63, 232.22);(41.83, 232.45);(42.15, 231.91);(42.82, 232.29);(43.5, 232.62);(47.16, 236.18);(48.67, 238.22);(52.3, 227.9);(52.9, 227.87);(75.41, 248.51);(85.69, 234.25);(104.68, 236.59);(128.37, 216.94);(94.44, 220.13);(103.48, 209.65);(92.02, 217.02);(99.99, 205.56);(88.58, 215.8);(94.62, 211.62);(90.18, 216.39);(96.9, 212.89);(147.39, 229.55);(160.04, 217.05);(124.02, 205.86);(125.83, 180.29);(157.04, 199.09);(162.06, 194.84);(163.67, 201.64);(170.6, 201.61);(155.26, 184.81);(164.93, 186.6)
5.87;videos/cuts_train/fall09.mp4;fallen;(44.6, 228.53);(41.4, 233.3);(41.77, 233.4);(42.06, 233.33);(42.21, 233.8);(42.84, 234.18);(43.51, 234.49);(47.89, 236.09);(49.02, 238.89);(52.3, 228.2);(52.89, 228.42);(75.07, 247.78);(85.27, 233.11);(103.93, 235.91);(125.97, 217.51);(91.46, 219.29);(103.15, 209.14);(88.35, 215.91);(99.91, 205.65);(84.85, 215.62);(95.58, 211.14);(86.61, 216.05);(97.41, 212.71);(147.14, 229.27);(159.56, 217.79);(123.58, 214.19);(125.31, 187.96);(153.71, 203.49);(161.11, 199.45);(161.41, 204.8);(169.73, 205.46);(147.67, 189.13);(158.34, 186.19)
5.9;videos/cuts_train/fall09.mp4;fallen;(44.69, 230.9);(41.46, 234.59);(41.79, 234.27);(42.14, 233.9);(42.26, 235.49);(42.87, 235.84);(43.52, 236.06);(47.91, 235.99);(49.05, 238.7);(52.3, 228.47);(52.95, 230.07);(74.95, 247.82);(84.88, 232.98);(105.85, 233.19);(124.79, 216.57);(92.94, 218.82);(103.03, 208.88);(89.68, 216.69);(102.24, 205.6);(85.55, 215.04);(96.25, 210.87);(87.34, 215.72);(97.84, 212.83);(144.9, 229.17);(153.55, 218.21);(122.84, 223.22);(124.91, 202.89);(144.52, 214.61);(151.21, 209.85);(151.11, 215.17);(157.82, 213.89);(137.17, 202.79);(146.33, 198.35)
5.93;videos/cuts_train/fall09.mp4;fallen;(44.74, 235.35);(41.51, 238.33);(41.82, 237.5);(42.24, 236.68);(42.3, 239.61);(42.89, 239.83);(43.53, 239.91);(48.28, 237.07);(49.1, 239.6);(51.51, 234.6);(52.7, 234.41);(75.19, 247.22);(82.68, 232.61);(114.49, 226.27);(120.16, 216.13);(95.85, 218.55);(103.14, 210.96);(90.66, 217.45);(102.29, 208.11);(88.04, 215.53);(97.44, 212.77);(89.21, 215.56);(98.63, 215.72);(143.94, 226.09);(148.71, 217.57);(122.7, 222.64);(124.48, 210.29);(140.77, 215.53);(146.51, 211.61);(147.04, 215.01);(152.7, 212.71);(133.2, 209.35);(142.1, 205.78)
5.97;videos/cuts_train/fall09.mp4;fallen;(43.87, 247.86);(40.64, 246.31);(40.98, 245.63);(41.42, 244.97);(41.06, 247.02);(41.61, 247.06);(42.16, 247.04);(49.2, 237.75);(48.69, 244.16);(50.38, 246.35);(51.25, 247.87);(79.44, 242.86);(74.3, 233.34);(121.3, 217.61);(108.07, 220.4);(111.38, 219.44);(103.63, 224.94);(106.9, 219.89);(102.21, 224.07);(102.33, 217.88);(100.33, 227.65);(103.63, 217.64);(101.19, 228.66);(143.71, 223.81);(137.8, 218.14);(144.38, 220.28);(136.53, 215.7);(156.52, 211.9);(148.59, 209.81);(158.59, 210.07);(156.01, 207.61);(153.5, 214.95);(151.36, 216.08)
6.0;videos/cuts_train/fall09.mp4;fallen;(43.8, 247.03);(40.73, 245.39);(41.14, 243.81);(41.88, 242.49);(40.96, 245.73);(41.5, 245.66);(42.02, 245.56);(49.62, 237.69);(48.64, 243.18);(50.3, 246.42);(51.02, 247.31);(84.32, 234.25);(74.7, 235.54);(124.51, 213.89);(110.83, 222.56);(121.66, 221.14);(115.52, 229.4);(118.96, 223.67);(115.02, 229.12);(114.64, 222.22);(115.17, 232.23);(115.46, 221.52);(115.43, 232.82);(143.71, 223.04);(136.84, 219.51);(147.99, 218.42);(141.6, 216.57);(163.91, 210.31);(156.2, 209.03);(166.86, 208.02);(158.94, 205.77);(162.31, 213.47);(161.26, 214.56)
6.03;videos/cuts_train/fall09.mp4;fallen;(42.79, 259.13);(40.2, 249.25);(40.72, 248.07);(41.46, 246.95);(40.78, 251.89);(41.27, 251.62);(41.72, 251.26);(49.56, 237.99);(47.78, 245.58);(50.09, 251.39);(50.42, 253.6);(86.97, 231.01);(72.05, 238.51);(130.73, 207.53);(110.3, 224.83);(122.78, 225.22);(115.72, 233.84);(118.86, 230.47);(113.96, 234.76);(113.25, 228.87);(114.21, 238.39);(114.24, 227.41);(115.15, 238.15);(144.8, 221.19);(134.4, 221.07);(148.77, 217.21);(136.44, 220.93);(161.87, 209.78);(149.58, 213.24);(164.91, 207.03);(151.57, 208.09);(161.33, 217.34);(155.61, 224.1)
6.07;videos/cuts_train/fall09.mp4;fallen;(42.77, 261.26);(40.18, 250.44);(40.75, 249.38);(41.47, 248.34);(40.75, 253.59);(41.19, 253.27);(40.71, 251.47);(49.52, 238.0);(47.2, 245.97);(50.03, 252.92);(50.06, 255.04);(86.1, 230.17);(69.55, 238.12);(129.05, 205.29);(106.89, 224.17);(121.93, 224.67);(113.36, 234.75);(118.39, 229.86);(111.5, 235.89);(112.83, 228.5);(111.82, 239.41);(113.6, 226.86);(112.96, 239.21);(144.97, 221.12);(132.58, 220.92);(155.16, 215.81);(142.68, 215.55);(168.42, 209.49);(155.07, 208.96);(171.04, 202.82);(155.29, 205.16);(167.19, 214.06);(159.98, 217.82)
6.1;videos/cuts_train/fall09.mp4;fallen;(42.83, 253.12);(39.87, 248.29);(40.27, 247.84);(40.74, 247.43);(40.33, 249.6);(40.76, 249.48);(40.65, 248.61);(49.49, 237.9);(47.21, 245.93);(49.6, 248.47);(49.93, 249.68);(82.32, 236.96);(71.31, 236.23);(124.5, 207.56);(108.71, 221.51);(119.39, 222.85);(114.06, 229.23);(117.77, 229.06);(113.87, 228.88);(113.56, 227.05);(113.51, 232.94);(114.06, 226.15);(113.79, 233.46);(141.38, 221.62);(135.36, 220.68);(150.75, 215.57);(149.1, 210.96);(169.19, 208.34);(167.3, 208.02);(174.2, 202.99);(171.04, 203.51);(165.84, 209.67);(169.05, 214.33)
6.13;videos/cuts_train/fall09.mp4;fallen;(42.88, 250.36);(39.75, 247.36);(40.04, 247.31);(40.39, 247.33);(40.21, 247.85);(40.68, 247.87);(40.74, 247.27);(49.3, 237.96);(47.29, 245.78);(49.41, 246.65);(49.96, 247.47);(80.65, 242.34);(71.42, 233.98);(123.01, 210.56);(109.68, 217.88);(117.15, 218.03);(112.76, 228.3);(115.53, 221.3);(112.01, 227.31);(111.45, 219.49);(111.05, 231.14);(112.05, 218.69);(111.66, 231.46);(141.23, 222.2);(137.14, 219.14);(146.31, 216.65);(145.31, 209.12);(169.65, 207.67);(169.7, 205.77);(175.62, 203.37);(175.1, 201.78);(169.61, 209.33);(170.71, 205.81)
0.0;videos/cuts_train/fall10.mp4;sitting;(253.04, 82.86);(255.55, 78.32);(256.82, 78.11);(258.34, 77.83);(253.89, 78.34);(253.74, 78.21);(253.61, 78.05);(265.11, 78.64);(260.12, 78.96);(256.13, 86.9);(253.83, 86.84);(280.11, 100.72);(258.77, 98.11);(262.78, 132.16);(245.48, 123.63);(228.61, 140.75);(224.61, 136.81);(221.67, 144.06);(218.12, 141.91);(219.33, 141.29);(217.16, 140.75);(221.38, 140.21);(219.75, 139.36);(266.42, 151.76);(254.76, 143.97);(209.15, 157.64);(206.52, 151.48);(219.78, 202.71);(212.72, 193.18);(226.12, 210.72);(221.18, 197.06);(202.22, 214.71);(196.54, 202.75)
0.03;videos/cuts_train/fall10.mp4;sitting;(253.06, 82.64);(255.55, 78.34);(256.82, 78.12);(258.3, 77.83);(253.89, 78.37);(253.75, 78.25);(253.63, 78.1);(265.09, 78.54);(260.21, 78.95);(256.37, 86.6);(254.18, 86.69);(280.74, 100.56);(258.78, 98.35);(264.68, 131.19);(245.21, 123.58);(229.52, 140.75);(224.12, 136.76);(221.7, 144.23);(216.93, 141.76);(219.52, 141.3);(216.7, 140.44);(221.53, 140.16);(219.2, 139.21);(264.11, 151.76);(252.32, 143.98);(208.13, 157.88);(205.72, 151.82);(219.73, 202.92);(212.74, 192.65);(225.73, 210.93);(220.4, 196.96);(201.53, 212.79);(197.06, 202.72)
0.07;videos/cuts_train/fall10.mp4;sitting;(253.06, 82.05);(255.55, 78.16);(256.82, 77.93);(258.29, 77.63);(253.9, 78.24);(253.78, 78.15);(253.7, 78.01);(265.08, 78.29);(260.39, 78.86);(256.44, 86.05);(254.31, 86.28);(281.39, 100.44);(258.64, 98.88);(265.37, 130.78);(244.79, 123.63);(229.95, 140.74);(223.9, 136.77);(221.68, 144.23);(216.26, 141.76);(219.55, 141.27);(216.18, 140.32);(221.57, 140.09);(218.64, 139.19);(263.23, 151.78);(250.92, 144.15);(208.0, 157.96);(204.91, 151.99);(219.7, 202.93);(212.69, 193.57);(225.38, 210.94);(219.8, 198.78);(200.92, 212.1);(197.2, 202.9)
0.1;videos/cuts_train/fall10.mp4;sitting;(252.96, 81.59);(255.45, 77.93);(256.67, 77.7);(258.12, 77.4);(253.81, 78.07);(253.7, 78.01);(253.65, 77.92);(264.85, 78.04);(260.32, 78.8);(256.4, 85.69);(254.29, 86.0);(281.5, 100.33);(258.41, 99.3);(265.88, 130.55);(244.55, 123.73);(230.47, 140.71);(223.61, 136.84);(221.77, 144.2);(215.91, 141.76);(219.79, 141.18);(215.91, 140.21);(221.77, 139.97);(218.28, 139.19);(262.85, 151.6);(250.15, 144.16);(208.01, 158.04);(204.07, 152.22);(219.81, 202.97);(213.14, 193.61);(225.38, 210.96);(219.86, 202.77);(200.98, 212.11);(197.19, 203.72)
0.13;videos/cuts_train/fall10.mp4;sitting;(252.8, 81.39);(255.27, 77.8);(256.45, 77.57);(257.86, 77.26);(253.68, 77.96);(253.59, 77.93);(253.56, 77.86);(264.51, 77.82);(260.21, 78.71);(256.27, 85.5);(254.18, 85.88);(281.45, 100.01);(258.21, 99.4);(266.01, 130.35);(244.41, 123.81);(230.49, 140.7);(223.31, 136.93);(221.78, 144.17);(215.65, 141.75);(219.82, 141.12);(215.59, 140.14);(221.8, 139.92);(217.91, 139.18);(262.33, 151.27);(249.36, 143.99);(208.17, 158.36);(203.83, 152.48);(220.2, 203.19);(213.14, 193.96);(225.56, 211.2);(219.16, 203.03);(201.08, 212.27);(197.14, 203.88)
0.17;videos/cuts_train/fall10.mp4;sitting;(252.39, 81.43);(254.81, 77.81);(255.94, 77.58);(257.24, 77.27);(253.25, 77.98);(253.21, 77.95);(253.21, 77.88);(263.82, 77.79);(259.92, 78.71);(255.94, 85.54);(253.93, 85.89);(281.32, 99.74);(258.11, 99.43);(266.05, 130.31);(244.35, 123.91);(230.68, 140.76);(223.34, 136.92);(221.94, 144.16);(215.6, 141.75);(219.97, 141.09);(215.49, 140.09);(221.94, 139.92);(217.86, 139.15);(261.87, 151.24);(248.78, 143.97);(208.26, 158.51);(203.59, 152.59);(220.34, 203.2);(213.31, 194.66);(225.74, 211.23);(218.88, 202.48);(201.2, 213.01);(196.87, 204.01)
0.2;videos/cuts_train/fall10.mp4;sitting;(251.85, 81.46);(254.22, 77.84);(255.34, 77.61);(256.59, 77.31);(252.68, 78.02);(252.64, 77.98);(252.65, 77.91);(263.18, 77.8);(259.47, 78.71);(255.51, 85.55);(253.52, 85.91);(281.02, 99.68);(258.06, 99.41);(266.05, 130.33);(244.36, 123.98);(230.63, 140.93);(223.43, 136.92);(221.98, 144.22);(215.69, 141.74);(219.98, 141.1);(215.5, 140.08);(221.95, 139.96);(217.91, 139.13);(261.75, 151.2);(248.69, 143.97);(208.33, 158.52);(203.64, 152.61);(220.36, 203.04);(213.35, 194.92);(225.75, 210.95);(218.98, 203.15);(201.2, 212.83);(196.45, 204.19)
0.23;videos/cuts_train/fall10.mp4;sitting;(251.24, 81.48);(253.54, 77.85);(254.67, 77.62);(255.93, 77.33);(252.05, 78.05);(252.02, 78.02);(252.05, 77.97);(262.5, 77.81);(258.71, 78.77);(254.91, 85.57);(253.02, 85.97);(280.68, 99.51);(257.66, 99.44);(266.06, 130.34);(244.29, 124.06);(230.59, 140.95);(223.59, 136.94);(222.03, 144.23);(215.71, 141.75);(220.0, 141.1);(215.51, 140.07);(221.98, 139.96);(217.98, 139.12);(261.53, 151.11);(248.41, 143.96);(208.35, 158.56);(203.63, 152.62);(220.43, 203.0);(213.29, 194.85);(225.82, 210.93);(218.94, 203.06);(201.22, 212.85);(196.36, 204.25)
0.27;videos/cuts_train/fall10.mp4;sitting;(250.49, 81.4);(252.75, 77.73);(253.83, 77.51);(255.09, 77.24);(251.39, 77.96);(251.41, 77.93);(251.49, 77.89);(261.73, 77.81);(258.18, 78.76);(254.03, 85.59);(252.38, 85.98);(280.41, 99.46);(257.4, 99.43);(266.08, 130.36);(244.29, 124.1);(230.57, 140.95);(223.67, 137.04);(222.12, 144.24);(215.74, 141.82);(220.05, 141.09);(215.66, 140.09);(222.01, 139.96);(218.1, 139.13);(261.23, 151.03);(248.22, 143.89);(208.37, 158.57);(203.64, 152.61);(220.45, 202.95);(213.22, 194.38);(225.86, 210.94);(218.87, 202.86);(201.23, 212.76);(196.33, 204.26)
0.3;videos/cuts_train/fall10.mp4;sitting;(250.11, 81.71);(252.18, 78.05);(253.23, 77.81);(254.5, 77.52);(250.93, 78.33);(250.96, 78.33);(251.09, 78.29);(261.22, 77.95);(257.79, 78.97);(253.67, 86.23);(252.17, 86.6);(280.2, 99.47);(257.39, 99.39);(266.04, 130.39);(244.28, 124.11);(230.32, 140.99);(223.68, 137.18);(222.12, 144.28);(215.77, 141.92);(220.04, 141.1);(215.7, 140.16);(221.98, 139.99);(218.15, 139.21);(261.14, 151.02);(248.27, 143.84);(208.38, 158.6);(203.69, 152.6);(220.45, 202.91);(213.21, 193.89);(225.87, 210.96);(218.89, 202.64);(201.23, 212.77);(196.34, 204.25)
0.33;videos/cuts_train/fall10.mp4;sitting;(249.77, 83.08);(251.53, 79.16);(252.58, 78.89);(253.86, 78.51);(250.31, 79.44);(250.32, 79.44);(250.42, 79.4);(260.62, 78.41);(257.23, 79.57);(253.45, 87.73);(251.99, 87.99);(279.89, 99.48);(257.39, 99.27);(265.81, 130.53);(244.31, 124.11);(230.1, 141.05);(223.68, 137.34);(222.13, 144.33);(215.82, 142.08);(220.02, 141.13);(215.71, 140.23);(221.92, 140.05);(218.16, 139.3);(261.02, 151.02);(248.39, 143.83);(208.39, 158.61);(203.72, 152.56);(220.44, 202.9);(213.23, 193.65);(225.87, 210.99);(218.95, 202.5);(201.33, 213.08);(196.58, 204.26)
0.37;videos/cuts_train/fall10.mp4;sitting;(249.35, 83.8);(251.07, 79.64);(252.16, 79.34);(253.49, 78.94);(249.74, 80.0);(249.71, 80.04);(249.74, 80.05);(260.27, 78.79);(256.72, 80.1);(253.19, 88.52);(251.69, 88.77);(279.5, 99.49);(257.4, 99.22);(265.73, 130.64);(244.31, 124.11);(229.99, 141.06);(223.69, 137.39);(222.13, 144.34);(215.83, 142.08);(220.02, 141.13);(215.74, 140.24);(221.9, 140.07);(218.19, 139.31);(260.83, 151.02);(248.38, 143.81);(208.4, 158.61);(203.74, 152.51);(220.42, 202.89);(213.26, 193.36);(225.86, 210.99);(219.39, 202.43);(201.37, 213.32);(196.83, 204.25)
0.4;videos/cuts_train/fall10.mp4;sitting;(248.61, 84.1);(250.3, 79.78);(251.44, 79.46);(252.82, 79.05);(248.68, 80.19);(248.57, 80.27);(248.53, 80.32);(259.62, 78.91);(255.47, 80.39);(252.66, 88.68);(251.02, 89.0);(279.02, 99.49);(257.31, 99.13);(265.71, 130.82);(244.34, 124.12);(229.95, 141.06);(223.71, 137.41);(222.14, 144.34);(215.87, 142.09);(220.01, 141.13);(215.79, 140.24);(221.9, 140.07);(218.26, 139.32);(260.76, 151.01);(248.43, 143.79);(208.33, 158.61);(203.67, 152.48);(220.37, 202.81);(213.26, 193.0);(225.82, 210.95);(219.61, 202.38);(201.38, 213.36);(197.03, 204.25)
0.43;videos/cuts_train/fall10.mp4;sitting;(248.22, 84.33);(249.88, 79.93);(251.06, 79.61);(252.48, 79.19);(248.11, 80.38);(247.94, 80.48);(247.85, 80.55);(259.23, 79.03);(254.59, 80.59);(252.36, 88.86);(250.55, 89.19);(278.53, 99.49);(257.03, 99.12);(265.69, 130.96);(244.34, 124.15);(229.85, 141.06);(223.76, 137.41);(222.13, 144.34);(215.89, 142.09);(220.0, 141.12);(215.82, 140.25);(221.89, 140.06);(218.34, 139.32);(260.56, 150.99);(248.28, 143.77);(208.26, 158.61);(203.62, 152.46);(220.34, 202.7);(213.26, 192.83);(225.81, 210.85);(219.84, 202.34);(201.39, 213.38);(197.21, 204.25)
0.47;videos/cuts_train/fall10.mp4;sitting;(247.73, 84.83);(249.31, 80.41);(250.51, 80.13);(251.93, 79.73);(247.58, 80.85);(247.4, 80.93);(247.3, 80.99);(258.8, 79.38);(253.88, 80.94);(251.88, 89.28);(250.01, 89.56);(278.03, 99.47);(256.73, 99.06);(265.52, 131.03);(244.25, 124.16);(229.8, 141.03);(223.83, 137.39);(222.12, 144.32);(215.92, 142.07);(219.98, 141.1);(215.88, 140.24);(221.89, 140.04);(218.43, 139.3);(260.27, 150.97);(248.02, 143.74);(208.25, 158.62);(203.63, 152.45);(220.33, 202.6);(213.27, 192.75);(225.81, 210.75);(220.06, 202.32);(201.39, 213.38);(197.43, 204.33)
0.5;videos/cuts_train/fall10.mp4;sitting;(247.35, 84.98);(248.88, 80.59);(250.06, 80.28);(251.44, 79.87);(247.15, 81.1);(246.96, 81.2);(246.86, 81.27);(258.23, 79.48);(253.19, 81.09);(251.53, 89.26);(249.57, 89.58);(277.18, 99.36);(255.98, 99.07);(265.2, 131.03);(243.81, 124.25);(229.77, 140.89);(223.84, 137.39);(222.12, 144.26);(215.92, 142.09);(219.97, 141.03);(215.87, 140.24);(221.89, 139.96);(218.43, 139.3);(259.97, 150.94);(247.7, 143.73);(208.25, 158.62);(203.63, 152.42);(220.24, 202.43);(213.28, 192.75);(225.8, 210.6);(220.12, 202.3);(201.27, 212.89);(197.54, 204.38)
0.53;videos/cuts_train/fall10.mp4;sitting;(246.51, 85.07);(247.88, 80.72);(249.06, 80.43);(250.4, 80.05);(246.29, 81.22);(246.14, 81.32);(246.1, 81.4);(257.38, 79.66);(252.45, 81.21);(250.79, 89.26);(248.84, 89.57);(276.38, 99.31);(255.12, 99.07);(264.8, 131.03);(243.34, 124.29);(229.72, 140.68);(223.76, 137.39);(222.11, 144.16);(215.89, 142.07);(219.97, 140.93);(215.79, 140.22);(221.89, 139.83);(218.25, 139.29);(259.69, 150.94);(247.3, 143.64);(208.4, 158.63);(203.63, 152.35);(220.16, 202.29);(213.22, 192.46);(225.77, 210.54);(219.6, 201.18);(201.12, 212.57);(197.54, 204.35)
0.57;videos/cuts_train/fall10.mp4;sitting;(245.59, 85.26);(246.84, 80.85);(247.92, 80.59);(249.22, 80.27);(245.32, 81.28);(245.24, 81.36);(245.28, 81.42);(256.2, 79.99);(251.78, 81.31);(249.87, 89.45);(248.06, 89.65);(275.32, 99.3);(254.75, 99.02);(264.13, 131.05);(243.23, 124.29);(229.55, 140.48);(223.54, 137.33);(221.94, 144.05);(215.8, 141.87);(219.88, 140.78);(215.58, 140.02);(221.84, 139.64);(217.95, 139.06);(259.45, 150.94);(247.18, 143.52);(208.56, 158.64);(203.74, 151.99);(220.13, 202.26);(213.12, 191.65);(225.76, 210.53);(219.34, 200.16);(201.03, 212.47);(197.53, 204.2)
0.6;videos/cuts_train/fall10.mp4;sitting;(244.8, 85.87);(245.87, 81.28);(246.92, 81.03);(248.19, 80.73);(244.4, 81.64);(244.36, 81.71);(244.43, 81.75);(255.12, 80.45);(250.88, 81.64);(249.16, 89.85);(247.48, 89.96);(274.63, 99.35);(254.67, 98.77);(263.48, 131.28);(243.23, 124.12);(229.13, 140.33);(223.39, 137.21);(221.53, 143.92);(215.79, 141.51);(219.62, 140.6);(215.53, 139.64);(221.61, 139.46);(217.94, 138.67);(259.47, 150.98);(247.25, 143.43);(208.66, 158.65);(203.81, 151.72);(220.1, 202.21);(212.9, 192.97);(225.76, 210.5);(219.32, 199.83);(201.02, 212.47);(197.52, 204.1)
0.63;videos/cuts_train/fall10.mp4;sitting;(244.09, 86.22);(245.27, 81.52);(246.4, 81.23);(247.78, 80.89);(243.63, 81.94);(243.55, 82.03);(243.57, 82.08);(254.64, 80.6);(249.87, 81.92);(248.72, 90.08);(246.89, 90.2);(274.14, 99.58);(254.11, 98.67);(262.75, 131.73);(243.11, 124.12);(228.33, 140.27);(223.09, 137.18);(220.47, 143.79);(215.71, 141.35);(218.79, 140.49);(215.21, 139.46);(220.87, 139.37);(217.68, 138.51);(259.52, 151.09);(247.27, 143.43);(208.68, 158.63);(203.92, 151.38);(220.07, 202.18);(212.87, 192.29);(225.74, 210.49);(219.19, 199.9);(200.94, 212.5);(197.29, 204.09)
